userName,app,score,at,content,normalized_text
Syifa Fauziah,Gojek,1,2026-03-29 11:37:23,"susah cari driver, sekalinya dapet minta cancel dengan alasan terlalu jauh, sedangkan liat di aplikasi banyak yg Deket, mengecewakan.",susah cari pengemudi sekali dapet minta cancel alas terlalu jauh liat aplikasi banyak yang deket kecewa
MuhammadFadliAlparizi278,Gojek,1,2026-03-29 11:34:35,aplikasi nya kadang lelet status pesanan tidak berubah entah dari pihak resto nya atau gimana dan sangat sulit dapat driver padahal banyak driver yg berkeliaran tolong pihak gojek perbaiki lagi dan juga dibeberapa restoran itu kalau kita pesan gofood status nya pesanan disiapin segera begitu dapat driver ini adalah hal yg paling saya tidak suka di gojek mending pake grab,aplikasi nya kadang lelet status pesan ubah entah pihak resto nya bagaimana sangat sulit pengemudi padahal banyak pengemudi yang liar pihak gojek baik dan beberapa restoran kalau pesan go food status nya pesan disiapin segera dapat pengemudi adalah yang paling tidak suka gojek mending pakai grab
burahol tv,Gojek,1,2026-03-29 11:32:35,Ga dapet driver buat ambil gofood. Mau batalin tapi harus nunggu satu jam 👎🏻,tidak dapet pengemudi buat ambil go food mau batalin harus nunggu satu jam
Afifah Irma,Gojek,4,2026-03-29 11:32:04,aplikasi baguss cuman ongkirnya mahal hehe🤭🤭,aplikasi bagus cuman ongkirnya mahal tawa
Rayan Fisabillilah,Gojek,5,2026-03-29 11:28:44,cepet sih,cepet sih
masduki,Gojek,5,2026-03-29 11:28:41,sangat membantu,sangat bantu
no name,Gojek,1,2026-03-29 11:27:35,"gimana sih, pesen gofood selalu lama dapet drivernya, giliran udah nunggu hampir sejam, ga dapet driver akhirnya di cancel. mending beli makan keluar aja daripada nunggu lama. udah 2 kali begini, kirain udah dibenahi ternyata sama aja.",bagaimana sih sen go food selalu lama dapet drivernya gilir sudah nunggu hampir jam tidak dapet pengemudi akhir cancel mending beli makan keluar aja nunggu lama sudah kali begini kirain sudah benah nyata sama aja
Mirah Zahirah,Gojek,3,2026-03-29 11:27:13,ştreş bngt,tre banget
Datardo Rajaipul Sinaga,Gojek,1,2026-03-29 11:24:48,aplikasi sampah. driver gofod kalau mereka cancel nunggu driver berikutnya 30-40 menit. gojek sial,aplikasi sampah pengemudi gofod kalau cancel nunggu pengemudi ikut menit gojek sial
siti mutmainah,Gojek,5,2026-03-29 11:24:26,orang nya baik ramah dan sopan,orang nya baik ramah sopan
Giunniviera Sapulette,Gojek,1,2026-03-29 11:07:21,Lama banget nyari Gojeknya,lama banget nyari gojek
Nuriah Enung,Gojek,5,2026-03-29 11:06:27,baik sekali,baik sekali
salsabila s,Gojek,2,2026-03-29 11:05:31,"tolong di perbaiki agar notifnya masuk. kasihan Abang gojeknya ternyata sudah tlp saya berkali kali, tp tdk ada notif masuk sama sekali, harus buka chat gojek dulu. tolong demi kenyamanan bersama. terima kasih",di baik notifnya masuk kasihan abang gojek nyata tlp kali kali tapi tidak notif masuk sama sekali buka chat gojek dulu demi nyaman sama terima kasih
Ce Meysha,Gojek,5,2026-03-29 11:04:46,bgus bnget,bgus bnget
rifa maulida,Gojek,3,2026-03-29 11:04:17,driver nya skrng banyak yg jelek,pengemudi nya sekarang banyak yang jelek
Galaxy Sonic,Gojek,1,2026-03-29 10:52:43,"udah lama nunggu ternyata dicancel,...",sudah lama nunggu nyata dicancel
ZALFA Zahra,Gojek,1,2026-03-29 10:52:11,susah dapet driver plss pdhl lg ungent bgt,susah dapet pengemudi plss pdhl lagi ungent banget
Yuni Arti,Gojek,1,2026-03-29 10:39:39,"burukk,lama banget bookingnya",burukklama banget bookingnya
Putu Gita Hermawan,Gojek,1,2026-03-29 10:30:54,"mohon dibantu ditampilan beranda saya klik go food selalu muncul , Belum ada isinya nih padahal lokasi sudah di set up benar",mohon bantu tampil beranda klik go food selalu muncul ada isi ini padahal lokasi di set up benar
Wil Wil,Gojek,2,2026-03-29 10:20:52,"wey susah dapet driver, prioritaspun gak dapet dapet. gimana ini gojek kenapa, driver pada ga mau ambil orderan",wey susah dapet pengemudi prioritas tidak dapet dapet bagaimana gojek pengemudi tidak mau ambil pesan
Master AssassiN,Gojek,2,2026-03-29 10:08:19,"sekarang susah banget order gojek, driver seringnya tidak komunikatif tidak menjawab mau jemput gak, sudah ditunggu lama lama ternyata tidak dijemput, pengelola app tambahin review bintang difase order dong, jadi kalau ada driver yg gk komunikatif biar bisa kita nilai, karna yg gak kasih info seringkali menghabiskan waktu kita... mending kalau info gak bisa jemput sekalian malah enak kita bisa order yg lain... tapi yg terjadi pembiaran.",sekarang susah banget pesan gojek pengemudi sering komunikatif jawab mau jemput tidak tunggu lama lama nyata jemput kelola aplikasi tambahin review bintang fase pesan dong jadi kalau pengemudi yang tidak komunikatif biar nilai karena yang tidak kasih info seringkali habis waktu mending kalau info tidak jemput sekali malah enak kita bisa pesan yang tapi yang jadi biar
Anta Nira,Gojek,4,2026-03-29 09:56:27,"kembalikan view driver versi mapnya biar bisa pantau drivernya di titik mana, malah di update cuma driver jalan gambar doang",kembali view pengemudi versi map biar pantau drivernya titik mana malah perbarui cuma pengemudi jalan gambar doang
Mamang Au,Gojek,5,2026-03-29 09:55:07,bayar drivernya yang bagus dan dengan jasanya lah... margin tipis yang penting semua sejahtera,bayar drivernya bagus dengan jasa lah margin tipis penting semua sejahtera
Maulida Fahra,Gojek,1,2026-03-29 09:46:48,"gojek lagi kenapa si kalo aku setiap mesen ga ada yang ambil mulu najis,padahal ada gojeknya pada deket tapi pada ga mau ambil. udah batalin booking lagi masi tetep aja apa rating ku di driver jelek ya,padahal suka kasi tip,jadi males banget sekarang kemana² pesen gojek.",gojek kenapa si kalo saya mesen tidak yang ambil mulu najispadahal gojek deket pada tidak mau ambil sudah batalin booking mas tetep aja apa rating ku pengemudi jelek yapadahal suka kasi tipjadi males banget sekarang sen gojek
Dragon Tjia,Gojek,3,2026-03-29 09:45:41,Lama tidak buka aplikasi nya bisa log out sendiri. Mau masuk aplikasinya susah.,lama buka aplikasi nya log out sendiri mau masuk aplikasi susah
Nurtjahya Cahya,Gojek,5,2026-03-29 09:44:51,driver nya ok,pengemudi nya
Ela Dahlia,Gojek,5,2026-03-29 09:36:44,harganya sesuai,harga sesuai
dwi pasipers,Gojek,5,2026-03-29 09:27:43,bagus pelayanan dan on time,bagus layan on time
Riska Anindya,Gojek,5,2026-03-29 09:23:28,sangat membantu konsumen,sangat bantu konsumen
Elyana Diyan Syafitri,Gojek,2,2026-03-29 09:19:30,kadang lama banget dapet drivernya🥲,kadang lama banget dapet drivernya
Ewa “Erfan” Nawi,Gojek,1,2026-03-29 09:14:13,"Login susah,, saya customer padahal",login susah customer padahal
Yuli Sofiyana,Gojek,1,2026-03-29 09:13:15,"mls bgt jig. susah bgt nyari driver nya, jd sering telat kalo pake gojek, trus kalo pesen makan juga nyari driver nya lama bgt keburu ga laper lg",mls banget jig susah banget nyari pengemudi nya jd sering telat kalo pakai gojek trus kalo sen makan nyari pengemudi nya lama banget keburu tidak laper lagi
Kiera_mainyuks,Gojek,1,2026-03-29 09:07:03,"udah beberapa hari ini cari driver lama, bahkan bisa sampai nunggu 2 jam, itupun masih ga dapet. padahal tertera masih banyak driver yang terdeteksi dan dekat. email dan pusat bantuan ga membantu sama sekali.",sudah beberapa hari cari pengemudi lama bahkan sampai nunggu jam itu tidak dapet padahal tera banyak pengemudi deteksi dekat email pusat bantu tidak bantu sama sekali
Ahmad Santana,Gojek,5,2026-03-29 09:00:43,mantap,mantap
Vheny Jully,Gojek,5,2026-03-29 08:50:07,"sering susah dapet driver, dg alasan lokasi penjemputan terlalu jauh dan minta di cancel ,kadang diterima tp menghilang dan stuck tidak bergerak tolong diperbaiki lg untuk driver yg seperti ini",sering susah dapet pengemudi dg alas lokasi jemput terlalu jauh minta cancel kadang terima tapi hilang stuck gerak baik lagi pengemudi yang ini
Dragon Goblok,Gojek,1,2026-03-29 08:39:50,"driver kebanyakan ga gerak ditunggu beberapa menit juga gaada balasan, tolong diberi kebijakan masalah ini.",pengemudi banyak tidak gerak tunggu beberapa menit gaada balas beri bijak masalah
Solihin Saddam,Gojek,1,2026-03-29 08:33:35,Gila loh orderan naik prioritas aja tetap susah dpt driver,gila loh pesan naik prioritas aja tetap susah dpt pengemudi
Ququ Alaydrus,Gojek,5,2026-03-29 08:24:55,sejauh ini mantap pelayanan nya goodjob,jauh mantap layan nya goodjob
Naftalie Putri Jamas Frans Matacco,Gojek,3,2026-03-29 08:24:05,kalo nyari driver jangan yang jaraknya jauh. tolong banget nungguin driver kelamaan makan waktu banget jadinya,kalo nyari pengemudi jangan jarak jauh banget nungguin pengemudi lama makan waktu banget jadi
widya indahlestari14,Gojek,3,2026-03-29 08:18:13,"terlalu lama mendapatkan driver,",terlalu lama dapat pengemudi
Dian Kasa,Gojek,5,2026-03-29 08:15:33,mantap memudahkan apa saja,mantap mudah apa
Sugandha Dharma,Gojek,1,2026-03-29 08:00:34,Setiap kali pesan selalu telat/tdk ada drivernya padahal sudah menunggu lebih dari 3 jam masih belum dapat,kali pesan selalu telattdk drivernya padahal tunggu lebih jam belum
jati prasetyo,Gojek,1,2026-03-29 07:58:22,drivernya terlalu milih milih,drivernya terlalu milih milih
ReihanA,Gojek,3,2026-03-29 07:56:23,"Gojek, driver yang sengaja tidak bergerak, beralasan macet (padahal lengang lancar jalannya, ngecek dari CCTV kota), beralasan titik tidak bisa dijangkau, sengaja tidak cancel order biar penumpang yg cancel dan dia dapat 3k, mohon di evaluasi.",gojek pengemudi sengaja gerak alas macet padahal lengang lancar jalan ngecek cctv kota alas titik bisa jangkau sengaja cancel pesan biar tumpang yang cancel dia k mohon evaluasi
Susi Newemail,Gojek,5,2026-03-29 07:47:41,bagussss,bagussss
Siti nur Yulaikah,Gojek,1,2026-03-29 07:45:30,ini kenapa ya kok tiba2 gak bisa masuk blass gak bisa di gunakan sama sekalee..ada apa ini tolong jelaskan,kenapa kok tiba tidak masuk blass tidak di guna sama sekaleeada apa tolong jelas
IBANG,Gojek,1,2026-03-29 07:45:10,"booking tidak jelas, harga berubah ubah tiba tiba, tidak dapat driver sampe 1 jam lebih",booking jelas harga ubah ubah tiba tiba dapat pengemudi sampe jam lebih
Hemasandi Ramadlani,Gojek,1,2026-03-29 07:43:52,kebanyakkan update mana mesti wajib update jd gabisa pesan kalau lg buru2 ngenttttt,banyak perbarui mana mesti wajib perbarui jd gabisa pesan kalau lagi buru ngenttttt
Tahan Tawa,Gojek,5,2026-03-29 07:38:04,WOI KALO MAU PESAN HEMAT YA DAPAT DRIVE JAUH MAKANYA PAKAI REGULER BIAR DAPAT DRIVER DEKAT :)),woi kalo mau pesan hemat drive jauh makanya pakai reguler biar dapat pengemudi dekat
simpanan 1,Gojek,1,2026-03-29 07:25:37,"systemnya di perbaiki lagi. masa sudah nunggu hampir 1 jam pesan gofood.. resto sudah nerima, udah dapet driver. tiba2 resto tutup. Udah laper pula.",systemnya baik masa nunggu hampir jam pesan go food resto nerima sudah dapet pengemudi tiba resto tutup sudah laper
KzzHung giu,Gojek,5,2026-03-29 07:24:17,pengantar nya cepat,antar nya cepat
Yunita Rindawaty,Gojek,5,2026-03-29 07:14:45,aman nyaman,aman nyaman
Anaa Maulida,Gojek,1,2026-03-29 07:10:01,"biaya sering naik lebih mahal, driver jauh dan bertingkah, akses melaporkan susah",biaya sering naik lebih mahal pengemudi jauh ting akses lapor susah
agnes apriliani,Gojek,1,2026-03-29 06:53:58,jelek bgt pelayanan gofood nya masa pesen sadi jam 12 sianh smpe jam 2 siang g dapet 2 driver malah suruh munggu langi sampe jam 14.45 gila apa mana ga bisa d cancel pula ... perbaiki lagi dong sistem nya udh nunggu lama,jelek banget layan go food nya masa sen sad jam sianh smpe jam siang g dapet pengemudi malah suruh munggu langi sampe jam gila apa mana tidak d cancel baik dong sistem nya sudah nunggu lama
Robi Maulana32,Gojek,1,2026-03-29 06:52:39,"lama lama aplikasi ga ngotak harga untuk customer makin gila mahal banget dibanding grab gila gila,padahal saya sering banget gunain apk ini bahkan saya suka kasih tips buat gojek/gocar kecewa sih.. rating saya aja sebagai custumer lebih tinggi dibanding apk ini kecewa banget pokonya",lama lama aplikasi tidak ngotak harga customer makin gila mahal banget banding grab gila gilapadahal sering banget gunain apk bahkan suka kasih tips buat gojekgocar kecewa sih rating aja custumer lebih tinggi banding apk kecewa banget poko
Roby Jackers,Gojek,1,2026-03-29 06:49:32,makin Gak Ada Otak Driver Nya Semua,makin tidak otak pengemudi nya semua
RASYID RIDHA,Gojek,1,2026-03-29 06:42:15,"mending apk ini di tutup saja, setiap cari drive pasti ga ada ya masuk dan percuma nunggu lama lama",mending apk di tutup tiap cari drive tidak ya masuk percuma nunggu lama lama
Miftahuzni,Gojek,1,2026-03-29 06:39:36,"susah dapet driver,pesenan susah di batalin . driver sampe ganti 3x .. hadeuh gojek ini pelayanan nya astaga bgt",susah dapet driverpesenan susah batalin pengemudi sampe ganti x hadeuh gojek layan nya astaga banget
kenzo algevaro,Gojek,1,2026-03-29 06:35:53,"pesen makanan doang lama banget 65-75? udh ditunggu eh dibatalin, nyesel gua percaya gojek, MENDING PAKE GRAB KALO GA SHOPPE AJA BUAT MAKAN. GOJEK GA REKOMENDASI",sen makan doang lama banget sudah tunggu eh dibatalin nyesel gua percaya gojek mending pakai grab kalo tidak shoppe aja buat makan gojek tidak rekomendasi
Lorenzo Gress,Gojek,1,2026-03-29 06:32:29,susah dapet driver,susah dapet pengemudi
Hana Anis,Gojek,2,2026-03-29 06:31:46,di mamuju sulawesi. kalau pesan makanan lama banget sejam .. pdhal dekat rumah,mamuju sulawesi kalau pesan makan lama banget jam pdhal dekat rumah
lemonade,Gojek,1,2026-03-29 06:14:45,"ngaco banget sistemnya, dapet driver jauh 1km lebih, bukan apa apa tapi kasihan ke drivenya kocak, driver kalo lama dateng di cancel otomatis dari aplikasi, padahal salah sistem kenapa nyari gojek selalu yang jauh terus, mana kadang suka nyuruh cancel alasannya lagi makan, minum, eek, berak, modol",ngaco banget sistem dapet pengemudi jauh kamu lebih bukan apa apa kasihan drivenya kocak pengemudi kalo lama dateng cancel otomatis aplikasi padahal salah sistem nyari gojek selalu jauh terus mana kadang suka nyuruh cancel alas makan minum eek berak modol
Ilmaniar Kamahara,Gojek,3,2026-03-29 06:11:44,"gojek sekarang bikin kecewa, akhir2 ini susahh bangett dapat driver entah dari goride, gocar atau gofood juga",gojek sekarang bikin kecewa akhir susahh bangett pengemudi entah goride go car go food
Edrus Himawan,Gojek,5,2026-03-29 06:11:31,mantaf,mantaf
Devi Anggraeni,Gojek,1,2026-03-29 05:56:42,makin lama makin gajelas,makin lama makin gajelas
Sugiono Rahmat,Gojek,3,2026-03-29 05:29:27,sangat membantu,sangat bantu
Nazriel Ismail,Gojek,1,2026-03-29 05:25:46,"pelayanan terburuk di dunia, driver susah di dapat",layan buruk dunia pengemudi susah dapat
Nur Atikah,Gojek,2,2026-03-29 05:17:54,"cri driver aja lama bgt, pdhl udh di prioritasin",cri pengemudi aja lama banget pdhl sudah prioritasin
Zull Zull,Gojek,5,2026-03-29 05:12:59,mantap gojek Gorontalo,mantap gojek gorontalo
supriadi alfiatnah,Gojek,1,2026-03-29 05:12:03,"saya pesan makanan sudah saya transfer ke gopay drivernya dan pesanan saya di cancel ,gimana ini gojek kurang amanah driver penipu di loloskan gabung di gojek nama account nya Muhammad Iqbal Saputra DD4106XBM",pesan makan transfer gopay drivernya pesan saya cancel bagaimana gojek kurang amanah pengemudi tipu lolos gabung di gojek nama account nya muhammad iqbal saputra ddxbm
Nisrina Nasywa,Gojek,1,2026-03-29 05:03:09,"so sory, apk ini awalnya bagus bgt bisa ngebantu banyak hal. but makin kesini makin GAJELAS SISTEMNYA. kasian customer susah bgt dapet drivernya, pdhal di sisi lain para driver juga pada ga dapet orderan. DIPERBAIKI!!! jangan sampe gara² udh punya nama, jadi asal asalan pelayanannya",so sory apk awal bagus banget ngebantu banyak but makin kesini makin gajelas sistem kasi customer susah banget dapet drivernya pdhal sisi para pengemudi pada tidak dapet pesan baik jangan sampe gara sudah punya nama jadi asal asal layan
Winarko HS,Gojek,5,2026-03-29 04:57:03,"Terimakasih sudah diantar tepat waktu, komunikasi drivernya baik, ramah, perjalanan aman dan lancar... 🙏",terimakasih antar tepat waktu komunikasi drivernya baik ramah jalan aman lancar
Danang Dwi Kustianto,Gojek,1,2026-03-29 04:50:37,"banyak driver gak mau ambil jemputan, pelayanannya gimana",banyak pengemudi tidak mau ambil jemput layan bagaimana
Deko Handoko,Gojek,5,2026-03-29 04:00:14,bisa pesan makanan,pesan makan
Wirda Hayati,Gojek,5,2026-03-29 03:55:06,terima kasih bang. .. terpercaya dan tepat waktu,terima kasih bang percaya tepat waktu
Faizan Nafis,Gojek,1,2026-03-29 03:54:29,"lelet, sudah pesan gofood ga ada drivernya. dapat driver 9 kali malah di cancel semua, aplikasi apaan ini sistem gofoodnya begitu",lelet pesan go food tidak drivernya pengemudi kali malah cancel semua aplikasi apa sistem gofoodnya
kombel cakrawisdom,Gojek,5,2026-03-29 03:49:35,senang memnggunakan aplikasi gojek semuanya bisa cukup dr rumah sdh bisa dilakukan,senang memnggunakan aplikasi gojek semua cukup dari rumah sudah laku
Syahril Ramadhan,Gojek,5,2026-03-29 03:46:24,terlalu lama ini mendapatkan kurir lawak,terlalu lama dapat kurir lawak
Tarmin Raenanda,Gojek,5,2026-03-29 03:44:55,Sangat membantu sekali,sangat bantu sekali
Arveni Tulangow,Gojek,5,2026-03-29 03:37:13,Mantap,mantap
Callista 08,Gojek,5,2026-03-29 03:32:50,sangat senang dan sangat membantu sekali pake aplikasi gocar,sangat senang sangat bantu sekali pakai aplikasi go car
Veno Oktobrian,Gojek,1,2026-03-29 03:22:11,"semakin kesini semakin buruk aplikasinya sering banget eror gajelas, masukan aja mending sistem aplikasinya dibenerin biar ga lemot karena nyusahin kalau buat yang terburu buru",makin kesini makin buruk aplikasi sering banget eror gajelas masuk aja mending sistem aplikasi dibenerin biar tidak lot nyusahin kalau buat buru buru
Ruddy Ruslie,Gojek,5,2026-03-29 03:21:41,Membantu. ok.,bantu
Uing Tea,Gojek,4,2026-03-29 03:21:24,kita coba babak baru.....,coba babak baru
Fino Ardian,Gojek,3,2026-03-29 03:18:53,"lama lama gojek kurang ajar masa ongkir mahal bgt, padahal Deket saya pemakai gofood 3 tahun belakangan setiap hari sya pesen gofood bahkan sehari bisa 3x saya pesen gofood masa skrg lama lama kayak gak ngotak udah ongkos mahal, waktu nunggu bisa 1 Jam juga niat apa gak bikin fitur gofood apa nyontek ke shoppefood yang waktu anternya lama",lama lama gojek kurang ajar masa ongkir mahal banget padahal deket pakai go food tahun belakang hari sya sen go food bahkan hari x sen go food masa sekarang lama lama kayak tidak ngotak sudah ongkos mahal waktu nunggu jam niat apa tidak bikin fitur go food apa nyontek shoppefood waktu anter lama
