userName,score,at,content,app
Erlina Victoria Meme,5,2026-04-13 00:33:06,gojek tepat waktu sangat membantu bagi seseorang yg butuh cepat,Gojek
Petrus siagian,5,2026-04-13 00:28:09,sangat nyaman,Gojek
Irma Cunonk,5,2026-04-13 00:09:20,cepat dan praktis,Gojek
Gufrannudin,5,2026-04-13 00:09:04,andalan utk tranportasi umum di seluruh indonesia,Gojek
Pinda Pinda,1,2026-04-12 23:48:37,Pakai hemat Driver kagak ada yang mau...percuma ada diskon..ZONK,Gojek
Dear God,5,2026-04-12 23:38:45,ok,Gojek
Aku Manis,1,2026-04-12 23:37:50,"MAKIN HARI MAKIN GAK JELAS. PESAN GOFOOD EXPRESS GAK PERNAH TEPAT WAKTU, SELALU TELAT. PADAHAL ONGKIR EXPRESS SAMA YG BIASA ITU LUMAYAN JAUH.",Gojek
Farhan The POCI,5,2026-04-12 23:35:07,good,Gojek
ismiatul hasanah sabrina juliana,1,2026-04-12 23:21:43,"sering banget susah dapet driver, bahkan selalu ga dapet padahal udah lama banget nungguin. pake yang biasa atau hemat ga ada bedanya. yang disayangkan adalah di apk terlihat bahwa driver di sekitaran titik itu banyak, tapi ga ada satupun yang nerima.",Gojek
septian dwi cahyo,5,2026-04-12 23:15:49,mantap,Gojek
Ferry Anto,5,2026-04-12 22:45:24,sangat membantu,Gojek
Ferdi Yanysah,5,2026-04-12 22:44:57,sangat recommended,Gojek
Aa' Agus,5,2026-04-12 22:16:16,sangat membantu,Gojek
Adityo Kurnia Hariadi,1,2026-04-12 22:04:33,"aplikasi pemerasan, pihak gojek ambil duit sebanyak2 nya dari cust n driver, pdhl gk pernah sediakn kendaraan.",Gojek
Ismiati Arr,5,2026-04-12 21:53:01,selama menggunakan aplikasi ini sy cukup puas. sy sangat suka apabila lebih banyak lg promonya.,Gojek
Reni Hamidah,4,2026-04-12 21:43:43,"sekarang aplikasi nya jelek byk pesenan batal tidak dapet driver, sudah di siapkan , sudah tidak bisa di ajukan komplin penggantian karena uda hampir 1 jam tidak dapet driver,kita siapkan , kerena di suruh siapkan sama aplikasi , tolong di benahi seperti yg lama , kecewa",Gojek
A Jisu,5,2026-04-12 21:42:37,mudahin semua hal sering sering adain voucher ya biar makin betah,Gojek
Pak de 09,5,2026-04-12 20:31:59,dari dulu sudah menggunakan gojek sampai sekarang tetap yang terbaik,Gojek
edo pff,1,2026-04-12 20:16:28,kecewa karna gak ada solusi..sompet terkunci sdh 8 bulan dan sdh hub cs via gmail terus dri laporan apk nya gak ada solusi dan saldo sya gak visa di apa2in,Gojek
Dian Ramdhani,5,2026-04-12 17:33:07,"pertahankan dan tingkatkan, kasih diskon lebih banyak",Gojek
Andy Ramdhani syahputra Si Regar,5,2026-04-12 17:28:01,sangat membantu perjalanan,Gojek
alifa pavita,5,2026-04-12 17:24:53,bagus,Gojek
Ketuza Rt,5,2026-04-12 17:08:05,bgus banget drivernya ramah ramah,Gojek
Dinda Angelica,3,2026-04-12 17:07:57,"Pelayanan gojek sekarang, ga sebaik sebelumnya",Gojek
Rohibin,1,2026-04-12 17:06:45,aplikasi yg menyiksa drivernya . udah /km nya harga fi turunin biyaya layanan di naikkan .driver dapet hikmahnya. parahhh gojekkk gojekkk . kmren saya pesen online iseng nanya ke driver saya sebagai kastamer bayar 153000 tapi driver cuma menerima 108000 parahh gojek gojekkk,Gojek
Dwiana Puguh Sumbogo,5,2026-04-12 17:02:32,Baguss,Gojek
Miss Sahari,5,2026-04-12 16:50:48,"sangat membantu sekali aplikasi gojek ini, semua sangat mudah di akses.",Gojek
dafa cell,5,2026-04-12 16:45:26,mantap,Gojek
Muhammad Zaki I,5,2026-04-12 16:24:25,perbanyak driver bermutu,Gojek
Haris Munandar,5,2026-04-12 16:10:14,mantap deivernya,Gojek
Reza Prasasti,1,2026-04-12 16:05:13,lama dapat driver,Gojek
Dian Mardiana,5,2026-04-12 15:55:21,"bertahun"" pake .... klo aplikasi mah okeh""... tapi oknumnya yg suka ada ajah ingin ku berkata kasar...",Gojek
Fahrur Rifai,5,2026-04-12 15:53:09,mantap,Gojek
Supiana Saja,5,2026-04-12 15:52:15,siip,Gojek
Sainah Inah,5,2026-04-12 15:50:47,sangat bisa diandalkan,Gojek
denny kanda,5,2026-04-12 15:32:01,mantap,Gojek
Ilyas Kahfi,2,2026-04-12 15:28:01,"Mau pakai yang hemat mau pakai yang goride sama aja nunggu nya lama, ditolak pula hahaha",Gojek
egar prakasa,1,2026-04-12 15:27:55,susah dapet driver go food 2x 1jam ga dapet2,Gojek
雨宮星,1,2026-04-12 14:59:44,"udh nungguin 3 jam malah gadapet driver, ya emang duitnya balik, tapi kan waktunya itu yg gabisa dibalikin. tau gitu mending kesana sendiri daripada order gajelas dari gofud",Gojek
Hybern jbi,5,2026-04-12 14:57:44,ok,Gojek
Sri Rahayu,5,2026-04-12 14:52:14,mudah dan hemat,Gojek
Salmon Benyamin,5,2026-04-12 14:33:42,memuaskan,Gojek
Ayu Joned,4,2026-04-12 14:24:21,terlalu lama mencari driver,Gojek
Panca Nugraheni,5,2026-04-12 14:20:49,"Keren aj aplikasinya. tapi tingkatin lagi diskonnya banyakin, promonya naikin.",Gojek
FERLY SHIR,5,2026-04-12 14:16:31,cepat penangannya,Gojek
N Mulia,5,2026-04-12 14:14:54,"terimakasih gofood membantu dikala gak bisa keluar rumah, cuma promonya di gencarkan dong.",Gojek
Ahmad Kurniawan,5,2026-04-12 14:01:33,so far so good,Gojek
Dion Andares,4,2026-04-12 13:58:18,baik,Gojek
Risma Zamvita,5,2026-04-12 13:46:07,Mantap,Gojek
ashimaayesha ashimaayesha,5,2026-04-12 13:44:20,mantap,Gojek
Susy Susanty,5,2026-04-12 13:41:58,"tepat waktu , menyenangkan.",Gojek
Adi Setiawan,1,2026-04-12 13:41:25,sistem tambah parahh !!!! pesan gofood suruh nunggu cari driver sampe 1 jam an . emang bobrok sistemnya pesan pakai express tapi sama aja 😡😡😡 ngga konsisten . customer kecewa,Gojek
Siti,1,2026-04-12 13:31:59,"aplikasi apaan ini ,,udah langganan lama pakai tpi tambah mahal bukanya dikasih promo,,,,,,,yg katanya promo ,,tapi aneh mosok gofood ogkir 25 000 norak banget ini aplikasi apaan diskon 50 persen tpi ogkir 25 000 diskon apaan ini #JELEKLiCIK#semakin berlggann semakin dinaikkan hargaPreeeeeeetttt",Gojek
la,2,2026-04-12 13:22:09,"cari driver lama , beberapa kali diulang untuk cari driver lagi tetap lama dan sekalinya dapat malah jadi double ojek yang datangnya ... bener bener aneh dan ngeselin...",Gojek
Arya Candra,1,2026-04-12 13:21:55,sekarang sulit mendapat driver dan dicancel mulu,Gojek
Wahyu Ahmad,3,2026-04-12 13:21:32,terlalu lama nunggu drever ya parah gojek,Gojek
Asep Sutrisna,1,2026-04-12 13:20:37,"Sekarang kalo order gofood wajib premium (Cepat), opsi murah ga bisa di klik padahal nyampenya aja telat ga sesuai estimasi waktu",Gojek
Yosep Driyan,5,2026-04-12 13:17:58,top,Gojek
pekanbaru 0409,5,2026-04-12 13:17:07,😁😁,Gojek
Papi,1,2026-04-12 13:13:49,"gojek, lu kyknya terlalu parah ngambil bagian, gua curiga akhir"" ini gua sulit dapet driver itu karena mereka gamau ngambil karena mereka dapet dikit banget, EVEN gua udah NAIKIN pakai ""pencarian cepat"", jadi mahal tuhhh tapi tetep susah dapet driver???, gua curiga bukan driver yg males tapi elu nya yg terlalu GREEDY?? pls let me know the truth.",Gojek
Gun-Gun Guntur,5,2026-04-12 13:11:44,ok ok,Gojek
Kakyan Ti,5,2026-04-12 13:06:33,mantap,Gojek
Ovi Farochah,2,2026-04-12 13:03:45,"kenapa customer gabisa batalkan pemesanan gofood ketika ga dapet dapet driver buat ambil pesanan? kenapa baru bisa dibatalkan 1 jam setelah pemesanan? kan buang buang waktu harus nunggu 1 jam buat memastikan dapet driver atau engga, harusnya resto jg bisa batalin pesanan customer kalo casenya gitu, buat aturan maksimal berapa menit kek buat dapet driver, kalo ga dapet drivee batalin gitu restonya :333",Gojek
Super Semar,5,2026-04-12 13:01:45,gesit n ramahj,Gojek
Wulan Nurhaliza Sofjan,5,2026-04-12 12:58:51,banyak promo,Gojek
Maulida Rynzee,4,2026-04-12 12:58:32,kadang suka nge bug,Gojek
LeeYourBae,1,2026-04-12 12:44:06,"pesan makan ada tulisan express dan reguler, pilih express di hrg 21.500 waktu tempuhnya masa imbang sama reguler yang harganya 8rb aneh banget jadi males pilih express gak ada bedanya. orang bayar harga lebih tinggi biar cepat sampai eh malah lama.",Gojek
admdialur31,5,2026-04-12 12:43:28,mantappp,Gojek
intan nurindah,1,2026-04-12 12:43:27,"saya nunggu setengah jam dapat driver tapi malah minta di cancel, dia sendiri gamau cancel, dan imbasnya saya jadi susah dapat driver ditambah kalo batalin booking sekarang harus bayar 3000 gojek makin sini makin nyusahin driver dan konsumen",Gojek
Neni Afriana,5,2026-04-12 12:41:25,jos jis,Gojek
Salwa Syivana Nuraisah,1,2026-04-12 12:27:58,"kenapa skrg susah bgt dpt driver? even gofood or goride semuanya susahhhhh udh gitu pembatalan pemesannya lama bgt hrs nunggu estimasi waktu yg hampir 30mnt, org gak ada waktu untuk nunggu selama itu—well, krn sering lama bgt dpt driver saya sering pakai pembelian express, kirain bakal cepet taunya sama aja. gak ada perubahan🤷🏻‍♀️",Gojek
Dharmapala Nusantara,1,2026-04-12 12:27:51,parahhhh kalau hujan dikit saja driver ngak mau ambil....,Gojek
Todi Santomi,1,2026-04-12 12:12:20,"saya dari kemarin di cancelin terus,buang buang waktu pakai gojek sekarang drivernya semaunya masa sampai 7kali cancel kalau nga mau kerja udah",Gojek
Heri yadi,1,2026-04-12 12:09:54,ongkir nya mahal,Gojek
Crhis,5,2026-04-12 12:09:28,sangat terbantu dengan adanya gojek,Gojek
Indrie Yanie,5,2026-04-12 12:06:17,terimakasih kendaraan di kala mendesak,Gojek
Medi Tama96,1,2026-04-12 11:52:20,Tolong diperbaiki lagi suka ganti lokasi jemput sndri,Gojek
Ahmad Rizky Mubarok,1,2026-04-12 11:30:07,"parah gajelas, bukan pertama kali pake gojek entah buat transport atau food. kali ini dapet update ongkir buat food standar dihilangkan diganti jadi 'cepat' atau 'hemat'. gua pilih hemat dan jadi super susah dapet driver, 1 jam nunggu sampe akhirnya harus cancel, masa iya jadinya dipaksa buat bayar 21ribu buat ongkir cepat. dan anehnya jarak resto ga sampe 1km pun dikenain ongkir 21k. KECEWA",Gojek
Ria Safitri,5,2026-04-12 11:27:25,sangat membantu bgtt dlm melakukan perjalanan... pokoknya puas pakai gojek,Gojek
biashi indonesia,5,2026-04-12 11:21:35,okeh,Gojek
Mugni,5,2026-04-12 11:21:10,"Bingung belanja di Gomart dimana aja, kalo minimarket lain udah ada.",Gojek
Meiyana Pongtuluran,5,2026-04-12 11:15:27,mantap,Gojek
Wawan Santoso,5,2026-04-12 11:04:22,Senang sekali,Gojek
Mahraeni Budi Rahayu,4,2026-04-12 11:02:34,ngga tau kenapa kalo pesen gojek selalu lama terus ga gerak ternyata mau di cancel,Gojek
MOBIL INNOVA,5,2026-04-12 10:58:39,bagus.,Gojek
ghiffari,1,2026-04-12 10:54:57,"udah nunggu hampir 1 jam ternyata pesanan di batalin sepihak dari pihak gojek, dengan alasan gadapat driver di suruh pesan lagi, setelah pesan lagi ganti yang expres nunggu 58 menit lagi, cukup ini yang terakhir pesan pake gojek, niat hati pesan dr gojek biar ga tibet malah kaya gini jadi nunggu 2 kali",Gojek
Srinur Santi564,5,2026-04-12 10:49:41,goodjob,Gojek
Dessy Dyan,2,2026-04-12 10:45:44,sekarang susah dapet driver... apalagi gofood sampai pembatalan terus kalau pesan,Gojek
Azhar M.Rifa'i,1,2026-04-12 10:44:57,"Kalo udah gak bisa diandelin, mending tutup aja. nyari driver aja nunggu nya satu abad.",Gojek
Sarah Amalia,5,2026-04-12 10:42:00,sangat prsktis dan murahh,Gojek
Dede,1,2026-04-12 10:39:34,"sebagai pendatang, saya bingung dengaan arahan gotransit menggunakan kereta karena informasi tampil sebagai singkatan tanpa penjelasan lengkap sedikit pun",Gojek
Dreas Bangor,5,2026-04-12 10:34:49,ok,Gojek
Asep Saputra Driver,5,2026-04-12 10:21:00,tetap semangat ajah,Gojek
Nugroho,3,2026-04-12 10:19:37,tolong kasih driver nya rekomendasi map yang tepat agar dapat tidak memakan waktu,Gojek
ade yani,1,2026-04-12 10:05:22,"sudah tiga kali saya pesan gofood, tapi di restonya sering tidak ada notifikasinya. bahkan restonya Uda tutup, tapi di gofood tertulis ""restoran sedang menyiapkan makanan dg sepenuh hati"" lalu udah nunggu sejam endingnya tercancel. aneh.. yg salah apanya coba!!! emosi bgt sama gofood yg Sekarang",Gojek
Niscahya Khoiril,1,2026-04-12 09:52:56,drivernya pada tengil tengil kalo orderan murah gamau ambil,Gojek
bravo ragasi,5,2026-04-12 09:44:07,exelence,Gojek
Bunga Bunga,5,2026-04-12 09:40:06,cepat bila lg di butuhkan,Gojek
Merry Wy,5,2026-04-12 09:39:39,mantap,Gojek
Dedy Purwanto,5,2026-04-12 09:28:34,ok,Gojek
Cleo Larasati,5,2026-04-12 09:08:15,mantap,Gojek
Setia Nuraini,5,2026-04-12 08:47:02,sangat bermanfaat,Gojek
Sariningsih ani,5,2026-04-12 08:14:52,akurat dan cepat,Gojek
pn bondowoso pidana,5,2026-04-12 08:06:15,pelayanan terbsik dari gojek,Gojek
Mangaraja Zefanya,5,2026-04-12 08:04:07,bagus,Gojek
G1tsg3ls,5,2026-04-12 07:59:14,Semua layanan bisa di beli pakai uang! 👍🏻,Gojek
Bestian Andre Ferdios,5,2026-04-12 07:56:16,aplikasinya membantu sekali untuk memesan makanan,Gojek
Ida Purnama Sari,5,2026-04-12 07:54:50,Sangat ramah dan sopan,Gojek
Dann,5,2026-04-12 07:51:27,"pengalaman selama ini sudah 3 tahun bersama aplikasi gojek, recommend ini aplikasi dan juga setiap mau anter barang (pick up) ataupun nge gojek jadi lebih mudah,sikap pelayanan juga Ramah ,top deh buat aplikasinya Joss 👌🏼⭐⭐⭐⭐⭐",Gojek
Kimlinda 2325,4,2026-04-12 07:50:11,"baguuss.. cmn beberapa foto makanan & minuman tidak ada,kenapa ya? tolong lengkapi dong fotonya🙏🏻biar semua orang tau🤌🏻ini jenis makanan apaa, minuman apaa😌🤌🏻🤌🏻gituu kalo misalnya gk ad kan gk tau yaa itu apa🤷‍♀️ya kan🙂 mending tambahin laahh😌💅🏻biar semua orang pada tau gitu loh😌🤌🏻ok😉👌🏻 untuk sementara segini, kalo udh di benerin 🤌🏻baru ku tambah lagi🙏🏻🗿 untuk sekarang gk dulu 🙏🏻😑bagus cmn ya gitu lah🙂🙂",Gojek
Widati Buntari,5,2026-04-12 07:47:07,"bagus, walau jarak dekat, mau mengantar. 👍",Gojek
Deri Ramdhan F P,5,2026-04-12 07:39:57,Nice,Gojek
Cut Family,5,2026-04-12 07:31:42,good,Gojek
Amira Hasna,5,2026-04-12 07:26:47,sukaaa dia tuh ngasih notifnyaa sukaa bgtt kayak waktunya malam sukaa deh lopyu banyak banyakkk,Gojek
Nana_Lau Nana_Lau,5,2026-04-12 07:26:33,bagus,Gojek
Komang suandri,5,2026-04-12 07:24:22,saya pelanggan lama buat gojek...kadang gojek itu kalo di go ride amat lambat untuk jmput nya tapi go send dan go food selama ini cukup oke dan bagus untuk layanannya..👍👍👍👍,Gojek
Rahmat Dwi Putra Sadeli,2,2026-04-12 07:17:22,semenjak update layanannya jadi makin buruk.... utk makan siang saja harus menunggu 2 jam lebih padahal cuaca tidak hujan....terima kasih telah membuat saya kecewa,Gojek
Ahmad Diki,5,2026-04-12 07:00:09,"Mau tanya ke Admin gojek, kalo mesen makanan tapi medote pembayaran nya COD bisa ga ya? Soal nya pengen ngerasain Gimana rasa mesen Makanan nyampe nya cuma dalam 30-59 menit, soal nya saya ga punya Rekening Tolong segera di balas ya admin gojek",Gojek
Natanael Pridolin,1,2026-04-12 06:50:03,LAMA DAPAT DRIVER CUMAN BUAT MAU MAKAN AJA BIKIN ORANG SUSAh,Gojek
Alvaro,3,2026-04-12 06:44:45,maaf ya driver gojek karena sudah membohongi kalian saya mohon maaf sebesar-besarnya 🙏😭,Gojek
Suntoyo 123,5,2026-04-12 06:26:36,menyenangkan,Gojek
Keysha Silalahi,5,2026-04-12 06:16:52,👍👍👍,Gojek
Kuri Awansyah,1,2026-04-12 06:12:48,Tarif gocar berubah ubah sadis,Gojek
Rizky Fadlil,1,2026-04-12 06:04:24,wagu,Gojek
DICKY GALUH KURNIAWAN,1,2026-04-12 05:52:44,"Comment 2 (New): Parah banget ini aplikasi, padahal jarak resto dengan lokasiku dibawah 2 km, tapi ongkirnya 20ribuan, kocak kocak, emang Grab dan aplikasi lain lebih baik daripada aplikasi ini. Comment 1: Buat yang belum langganan, jangan pernah langganan gojek plus, karena meskipun langganan tetap kena ongkir 10 ribu, better GRAB, setelah langganan plus langsung free, kocak ni aplikasi, kapitalis bgt morotin duit pengguna nya🤧",Gojek
Sat19 Ria,1,2026-04-12 05:49:12,"Masi ada yg pake apk ini blo'on,, udh tinggalin ajh ini si ijo Masi bnyk apk sebelah yg harganya terjangkau",Gojek
Sarah anggita,4,2026-04-12 05:29:29,"suka sm gojek,cmn ongkir nya kadang suka gede bgt",Gojek
Yusna Goo,5,2026-04-12 05:07:53,ramah,Gojek
Yantiyanti Ningsih,5,2026-04-12 05:07:17,baik sekali,Gojek
Prass tyoo,5,2026-04-12 04:45:05,okei,Gojek
raisa,5,2026-04-12 04:24:32,ok,Gojek
Fahmi Ramadhan06,5,2026-04-12 04:21:27,okeh,Gojek
Atifah azzahra Tipa,1,2026-04-12 04:19:54,harga makanan nya mahal sekali,Gojek
Riyo Bamz,1,2026-04-12 04:01:18,"Trauma pesan gojek offline, dari bandara juanda ke stasiun pasar turi sya dimimtain 150, pdhal kalau di aplikasi pasar turi bandara cuman 65 ribu. ini plat nomornya. AG3637VAV",Gojek
Ay` yen,1,2026-04-12 04:00:20,"go jek sekarang jelek banget udh ma asal nitikin pdhl rumah saya cuman 1 tapi asal tembakin titiknya pengiriman tau ojek""nya SDM rendah mana mau lah kerja jauh"" an udh ma kalo komplen gojek ke konsumen gada tatak ramah coba tim dari goto memperbaiki masalah ini apk error terus sekarang""",Gojek
Stefani Amelia,1,2026-04-12 03:48:17,"makin kesini driver gojek makin ga jelas.. pd jual mahal ambil Cust . d aplikasi KL Cust yg batalin kena potongan, pdhl yg ga mau ambil orderan pihak driver.. tlg d perbaiki jgn semakin merugikan Cust..",Gojek
Farid Attallah,5,2026-04-12 03:39:57,okeeeee,Gojek
edoth,3,2026-04-12 03:29:57,mapnya ngaco,Gojek
Natalia Halim,1,2026-04-12 03:28:11,"SPINJAM ga ramah kasar banget baru telat 1 hari gara2 lupa , di terror uda kayak kita penjahat banget makasih saya uda uninstall",Gojek
Cilegon Alatberat,5,2026-04-12 03:23:57,ok,Gojek
Aufar,4,2026-04-12 03:20:37,makanan enak tidak usah bikin sendiri tapi mahal bintang 4,Gojek
Luzr Yan,5,2026-04-12 03:07:24,saldo di gopay masih beku sejak tahun 2021.dan tidak ada solusi,Gojek
M uhammad Taufiq Hadi Prabowo,1,2026-04-12 02:54:41,laknat maen blokir aja padahal ngak ada tunggakan..paylater bunga tinggi. penagihan ngak beradab. sok2 an banget,Gojek
Restu Pratiwi,5,2026-04-12 02:46:26,bagus dan bermanfaat,Gojek
Wafi Marzuki,1,2026-04-12 02:42:51,"Go-mart sangat buruk!! Lihat saja voucer kalian yang sering tidak terhitung. Ingat! Jika kalian lapor bantuan, uang kalian tidak akan di refund seperti shopee.",Gojek
Bintang Asha,5,2026-04-12 02:41:41,sangat membatu,Gojek
Asep P,5,2026-04-12 02:15:42,ok ok,Gojek
Eve Amyera,5,2026-04-12 01:47:59,kalo ke kota nih aplikasi bantu banget,Gojek
Arif sudrajat,5,2026-04-12 01:42:39,"serba bisa,sangat membantu sekali buat saya yg selalu bepergian males nyetir sendiri",Gojek
Sutrisno Trisno15o,5,2026-04-12 01:29:25,ok,Gojek
Budi Priyono,5,2026-04-12 01:29:09,Good Job...,Gojek
Ocimaru,5,2026-04-12 01:07:20,jos,Gojek
SOFIAN,5,2026-04-12 01:00:05,bagus,Gojek
Triad Andre,5,2026-04-12 00:46:03,siip,Gojek
Fitri Indah,5,2026-04-12 00:36:44,bagus mantap,Gojek
Faris Fitrianto,5,2026-04-12 00:19:25,"great Apps, great job .. mantaab cepat terlayani",Gojek
Johan “Gus Ami” Agusta,5,2026-04-12 00:15:36,oke,Gojek
Solo Deva,5,2026-04-12 00:00:52,bagus dan praktis bgt cepet dapet juga,Gojek
Alimuddin,1,2026-04-11 23:57:37,"Sebelum isi gopay, saldoku 32.000, setelah isi gopay 50.000 kenapa jadi 60.000, tolong kembalikan uangku woi",Gojek
Hanis Musyarofah,5,2026-04-11 23:53:39,memuaskan,Gojek
Imam Firdaus,5,2026-04-11 23:02:56,"menyenangkan,sikap driver yg ramah dan sopan",Gojek
Shaik abdul ashrof,1,2026-04-11 22:50:16,mohon maaf untuk sekarang kadang lama dan titik penjemputannya suka ga sesuai kalau di pagi maupun di malam hari dan seringkali suka dikasih driver yang jauh dari titik penjemputan.,Gojek
Jacinta Daeli,4,2026-04-11 22:41:38,"sebelumnya saya apresiasi driver. tapi maaf ya masukan. saya sering udah order, driver terima tapi saya tunggu lamaaa sekali. saya chat bisa/ tidaknya...no respon. lalu tiba tiba saya dicancel sepihak. plis driver jika saya chat bisa atau tidak nya tolong direspon supaya saya tdk menunggu terlalu lama dan saya lega...sehari saya bisa dicancel driver sebanyak 3x",Gojek
muhammad saadillah,5,2026-04-11 22:39:44,aman,Gojek
Rosdianah,4,2026-04-11 22:30:09,susah klo buka apk gojek,Gojek
SetyoF (setyofar1302),1,2026-04-11 22:19:23,"Aplikasi JELEK, saya pengguna lama transaksi selalu pake gopay sedangkan mau pengajuan gopay Pinjam daro Awal daftar selalu ditolak. cari keuntungan sendiri",Gojek
Yuan Petrol Mandiri,5,2026-04-11 21:44:46,"aplikasi paling yess,,sejak awal buka sampai sekarang tak berpindah hati,meski beberapa kali ganti acount tetap gojek pilihan terbaik",Gojek
E. Julian,5,2026-04-11 21:31:35,perjalanan aman dan lancar,Gojek
Egi Ansyah,1,2026-04-11 20:10:07,cari driver ya lama banget... mending unisal aja pake apk yg lain lebih cepet,Gojek
Aini N.A,2,2026-04-11 20:01:14,"ga bisa daftar, suruh instal ulang mulu",Gojek
Beta Unboxing,5,2026-04-11 19:07:11,mantap,Gojek
Ta salsabila,1,2026-04-11 18:35:07,"maksdnya apa yaa ngatain saldo gua kurang, mau gua bayarin omset lu. sini gua tf nomor dana lu mana biar ga kena admin",Gojek
Ismail Haryhaji,5,2026-04-11 17:27:23,Mantappp,Gojek
Watini 7890,5,2026-04-11 17:23:44,Alhamdulillah driver ramah dan bersih,Gojek
Vicky Ramadhan,5,2026-04-11 17:13:55,sangat berguna,Gojek
Eugen,1,2026-04-11 16:50:27,"Drivernya udah pada manja khususnya goride. Jarak tujuan ga nyampe sekilo, harga 20k tanpa hemat tanpa promo, 15 menit kaga ada yang ngambil. Mending MAXIM, harga murah tanpa drama hemat hematan, Driver gercep datang.",Gojek
