userName,score,at,content,app
Devi Maya,5,2026-03-15 13:18:40,baik,Grab
Aldi Tri,1,2026-03-15 13:18:04,driver banyak yang gajelas pada suka cancel gajelas,Grab
robby Hardianto,5,2026-03-15 13:06:50,susah masuknya,Grab
Yanti Barasa,5,2026-03-15 12:45:05,Ramah dan sopan,Grab
Wahyu Prasetyo,5,2026-03-15 12:44:41,aplikasi yang sangat bermanfaat,Grab
erickson lbn gaol,1,2026-03-15 12:43:08,"Kebanyakan iklan, membuat aplikasi berat.",Grab
Lukman,5,2026-03-15 12:38:32,sangat bagus,Grab
Haerul Ambiya,2,2026-03-15 12:35:19,"erorr terus, masa iya pesenan gabisa dibatalin, dan akhirnya nunggu lama ga dateng dateng dibatalin gabisa, nyengklak",Grab
pratiwi ayu,2,2026-03-15 12:35:03,"pelayanan menurun, order grabfood dapet drivernya lama",Grab
Muftia Pangestu,1,2026-03-15 12:28:47,"Saya Pesan Grab food tapi lama sekali datang nya, sudah 3 jam tidak dapat driver. Mau dibatalkan juga tidak bisa!!",Grab
Cornelia Bunga,1,2026-03-15 12:25:59,"maaf kasih bintang satu, kecewa dengan sistem grabfood. saya pesen makanan pakai pengiriman standar dan estimasi tunggu sejam lebih dikit lah, oke saya tunggu. ternyata setelah mendekati estimasi ituu pesanan di batalkan otomatis, udh nunggu sejam tiba"" di batalin gitu aja karna gada driver. kenapaa ga langsung di batalin jauh"" dri estimasi sampai nya? KECEWAA BERATT. ga lagi deh aplikasi ini",Grab
Arya Diary Chanel,1,2026-03-15 12:25:56,"order 2 kalu digrabfood selalu dibatalkan, padahal sudah nunggu 2 jam lebih, dan tidak bisa dibatalkan oleh customer",Grab
farel hihi,5,2026-03-15 12:20:25,gak rekomen,Grab
Maulida Silvia,5,2026-03-15 11:55:12,"aplikasi sangat bagus,sangat rekomen banget,sangat memuaskan",Grab
Rafli Fahreza,1,2026-03-15 11:45:55,"Pesen makan udah nunggu hampir 2 jam, belum dapet driver sama sekali, tiba tiba pesanannya di cancel otomatis, apa ga nyesek udah nahan lapar tiba tiba di cancel, maksud saya kenapa harus dikasih nunggu gitu, kenapa sistemnya ga bilang aja dari awal kalau driver lagi gaada biar ga buang buang waktu nunggu, gila sih",Grab
Tata Nia,1,2026-03-15 11:35:30,eh grab 7ribu itu duit juga ya masa gada sama sekali yang mau Nerima orderan perkara 7ribu doang,Grab
Phengsun Sun,5,2026-03-15 11:32:37,baik ramah,Grab
Sandy Nst,5,2026-03-15 11:30:15,Recommend,Grab
Tulus Hutasoit,1,2026-03-15 11:30:08,tolong yah kenapa selalu susah dapat driver kalau udah habis hujan padahal udah 30 menit selesai hujan tetap lama,Grab
YT Lora Gaming,5,2026-03-15 11:28:15,bagus,Grab
Rosidi 97,1,2026-03-15 11:25:19,"kalau layanannya jelek paket hemat mending GK usah di munculkan paket hemat, prioritas aj kadang masih terlambat PD milih"" driver skrng , mengutamakan ke untungnya ketimbang pelayanan nya rasa tanggung jawabnya hilang",Grab
dayo hadi bowo,5,2026-03-15 11:22:05,driver ramah dan sopan,Grab
Muhammad Maulana,1,2026-03-15 11:18:20,"susah bgt batalkan pesanan grabfood, udah lama dari penjualan nya",Grab
Zakki Robit Kamaluddin,5,2026-03-15 11:13:57,mantab,Grab
Rizqiansyah,2,2026-03-15 11:10:11,"Aplikasi lemot padahal jaringan saya baik² saja. Dan tolong buat agar jangkauan driver diperluas, karena pengalaman saya beberapa hari belakangan saya kesulitan mendapatkan driver baik itu grab car maupun bike. Tolong diperbaiki segera tim developer.",Grab
Prof. DL,1,2026-03-15 11:09:03,"Yang buat aplikasi tolol, grab food udah nunggu 1 jam ga ada driver masa ga bisa cancel",Grab
Joko Priyono,5,2026-03-15 11:07:59,baik. terimakasih atas jasanya,Grab
Yandi,1,2026-03-15 10:55:58,"tolong dong fasilitasi untuk pusat bantuan nya supaya lebih masuk akal lagi, udah nunggu lama seenaknya saja di batalkan sama drivernya... dari 3tahun pake grab baru sekarang sangat kecewa khususnya di area bandung Buahbatu nama pengemudi nya lalang plat Z 5718 DAC sayangnya tidak bisa saya lacak /kejar",Grab
Nurfaiza Febriyanti,1,2026-03-15 10:52:51,"anj bgt dah nih apk, bknnya memudahkan malah menyusahkan, driver susah dapet, lama bgt nunggu nya mending dulu naik angkot, ini lama bgt sekarang dpt driver, hrsnya klw yg d terdekat ada buat otomatis d ambil kek ini driver malah milih""karena harga, ya ni apk kan buat hemat ya pasti ongkos nya rendah, ngapain d bikin ribet sih customer nya🤬😤",Grab
Bangberok Osnmer,5,2026-03-15 10:50:59,baguss,Grab
Nazwa Putri,1,2026-03-15 10:50:47,selalu nolak driver nya padahal lumayan 30rb ke atas,Grab
Jo Chochs,5,2026-03-15 10:47:58,good,Grab
Siti Sifa Rihadatul Aisya,2,2026-03-15 10:44:31,kesel banget nunggu driver dari jam setengah 5 sampe jam 6 ga dapet' padahal lagi nunggu makanan buat buka puasa,Grab
ポレムヂンダDinda GN Polem,1,2026-03-15 10:39:18,mahal 👎 benar2 mahal banget untuk pesan makanan 👎,Grab
Aisyah Farzanah,1,2026-03-15 10:36:51,nunggu verifikasi nya terlalu lama,Grab
Cahya Dwi,5,2026-03-15 10:32:35,membantu see,Grab
Mas Adi,1,2026-03-15 10:31:11,"JMBT, PERKIRAAN WAKTU GAPERNAH SESUAI, UDAH 2 KALI KEJADIAN. SENGAJA NYOBA LAGI SIAPA TAU UDAH UPGRADE, TERNYATA SAMA AJA. CHAT LAPORAN JUGA DIBALAS AMA BOT, MASALAH BELUM KELAR TAPI CUMA ADA OPSI (AKHIRI CHAT DAN KASIH RATING) BAYANGIN AJA GOFOOD 2 JAM GA NYAMPE², GABISA BATALIN, BIKANGNYA ""DIUSAHAKAN CARI"" ITUPUN BOT YANG JAWAB, DAN KITA JAWAB AJA GABISA NGETIK SENDIRI, SEMUA JAWABAN KITA HARUS BERDASARKAN PEMILIHAN DARI APKNYA. kata gua nih apk sampah!",Grab
Imam As.,1,2026-03-15 10:29:04,lama amat nyari drivernya,Grab
Rini Sumarsono,5,2026-03-15 10:28:34,mantab deh pokoknya,Grab
Muhammadnizam Muhammadnizam,5,2026-03-15 10:24:25,sangat senang,Grab
Retno Barliyanti,5,2026-03-15 10:23:56,cepat nyaman,Grab
Abdurrahman Haidar,1,2026-03-15 10:19:54,"tolong benahi driver yang gak mau pickup pesanan instan di tokopedia, pelanggan dirugikan udah bayar instan tapi dipickup esok harinya. gara2 driver2 bngsat, udah gitu minta uang parkir lagi",Grab
ian robby,1,2026-03-15 10:16:31,satu abad nunggunya bjirlah,Grab
muhammad malik SF,2,2026-03-15 10:08:28,"ampun paman, order dapet drivernya lama. sekalinya dapet status drivernya lagi bawa customer lain., estimasi di aplikasi cuma 15 menit kenyataanya sejam stengah. belum lagi order food, sering banget di cancle sepihak entah sama resto entah sama driver. kacau paman. mending pake aplikator lain dahhh .",Grab
Neri Missel Romanum Sihombing,5,2026-03-15 10:01:54,pengemudi baik,Grab
heru Pras,1,2026-03-15 09:51:49,sekarang pengemudi grab banyakan yg menyek menyek gak mau jemput sudah berulang kali sungguh kecewa mending beralih yg lain aja,Grab
Ana Sulastyo,1,2026-03-15 09:41:06,susah cancel grabfood padahal lagi uajndan ngak dapet Drive malah ditambahin waktu bukan dibantu cancel kagak mau lagi pake apk grab ampun n,Grab
Muhammad Sanusi Ibrahim,5,2026-03-15 09:27:27,"Grab telah membantu saya untuk menemukan kuliner, pengantar jemput driver maupun sepeda motor sehingga memudahkan banyak orang untuk menikmati kuliner, perjalanan dan lainnya",Grab
Unji Rohaedi,5,2026-03-15 09:11:38,selalu banyak promo dari grab mantul,Grab
Hafsah,3,2026-03-15 09:03:05,"kenapa sih suka mindah2in titik???? tolong gpsnya yg bener jangan udh di satu tempat tbtb titik pindah, harusnya grabfood sampe malah ga sampe2, musti serlok2 dulu dll hadeh",Grab
Encup Supriatman,5,2026-03-15 08:58:58,"apk ojek online paling mantab ni. cocok buat rakyat kecil. sangat bersahabat, ongkosnya sangat murah. hemat cermat cepat akurat. mantaaaappp",Grab
Prasetyo Why,5,2026-03-15 08:56:36,sangat membantu sekali,Grab
zidan aku,5,2026-03-15 08:48:38,ku kasih bintang lima untuk grab,Grab
Santi Lombonaung,5,2026-03-15 08:43:48,makasih udah jemput kami dan mengantar kami ke tempat tujuan dengan selamat semoga di lancar selalu rezeki amiiin 🤲,Grab
Toko Oppo,5,2026-03-15 08:36:49,👍👍👍👍👍,Grab
Kiyah nuriah,5,2026-03-15 08:06:33,mantap,Grab
zudiwah,5,2026-03-15 07:33:08,oke banget sih,Grab
Pujiraharjo Slamet,5,2026-03-15 07:30:33,bagus sat set,Grab
Syafaat Edward,1,2026-03-15 07:29:55,penipuan,Grab
Euis Noerhayati,5,2026-03-15 07:24:33,saya sangat senang,Grab
Dina Dina,1,2026-03-15 07:15:22,apk sakit,Grab
widyana agustin,1,2026-03-15 07:14:43,"kenapa ya skrg apk nya kalo mau masuk suka stuck di logo grab nya, dan lama bgt kalo mau masuk ke apk nya",Grab
Amel Lia,3,2026-03-15 06:48:56,"udah setahun lbih aku pake grab, tiap pagi pergi skolah-pulang skolah aku selalu pake grab. kdng ngasih tip lebih.kemana² sllu msen grab, soalnya ortu aku sibuk sama kerjaan jadi ngga ada yg Sempet nganter. selama ini aku pake grab aman-aman aja, tapi yg buat aku kecewa sama ABG grab nya, kemaren pagi berangkat ke sekolah ke betulan di tanjakan ABG grabnya sengaja kencengin bawa motor aku hampir jatuh, tapi untung nya aku pegang kuat-kuat di smping jok motor itu. mau negur abgnya tapi gaenak...",Grab
Rizky Khairul,5,2026-03-15 06:45:43,"aplikasi keren,mempermudah bepergian dan sangat gampang digunakan",Grab
San Waka,5,2026-03-15 06:15:40,mantap,Grab
Ibrahim Ibrahim,5,2026-03-15 06:05:58,Bagus sekali murah meriah pokoknya debeslah,Grab
Ade Sutanto,5,2026-03-15 06:01:51,harga harusnya include parkir,Grab
Eben Winngas,5,2026-03-15 05:54:13,Terima kasih banyak Grab dan cs... Saya hari ini terbantu bgt karena hp saya error jadi double pesanan... Tapi yg ke 2 dibantu grab cs untuk cancel... Terbaiksssssss... Love u Grab,Grab
monica dwi anggraini,1,2026-03-15 05:46:29,"biasa pake grab dan sangat terbantu. dan saya tipe yg gak pelit bintang dan tip ke driver. tapi hari ini saya pesan grab mobil, driver pertama dibatalkan, langsung dapet driver kedua. driver kedua chat kalau titik jemput terlalu jauh. ok saya balas, ""batalin aja pak gpp"" tp gaada respon dr driver tsb. tp posisi beliau malah makin menjauh dr titik jemput saya. dari jam 12.00 sampai 12.40 tidak ad kepastian dr driver tsb, smpai akhirnya sy batalin. pengalaman terburuk saya menggunakan grab.",Grab
Keyna Oktalia,5,2026-03-15 05:38:23,oke,Grab
Shalawatun Amaliah Fatimah,1,2026-03-15 05:35:57,"sekarang saya tau kenapa akhir akhir ini banyak orng yg ratting kecil. ternyata saya jg merasa pelayanannya tdk sebagus sebelum sebelumnya. saya pake grab dari 2019 sgt puas sampai 2025 belum ada masalah bahkan dari 2024 sering menggunakan layanan grab sebagai opersional saya secara daily. tetapi 2026 ini saya merasakan sendiri. komplainan saya sampai 1 bulan blm ada solusinya & titik temu nya, semoga bisa segera selesaikan komplain saya agar saya percaya lagi menggunakan aplikasi dengan aman.",Grab
Davi Sena,1,2026-03-15 05:24:46,cara loginnya ribet,Grab
Rey Jery204,1,2026-03-15 05:11:47,iklaaaaaaaaaaan terus apk jelek org buru² malah banyak yg di tanyaa mo pesen Ojek ajah susah... gak lagi pake api ini mending gojek ajah.. lebih cepet lebih bagus lebih ekonomis,Grab
Helmi Adli,1,2026-03-15 05:00:48,buruk,Grab
Ska Milan,5,2026-03-15 04:29:28,"cara mengaktifkan lagi grab driver gimana, sudah diajukan sampai sekarang belum ada jawaban",Grab
Muhammad Ilham,1,2026-03-15 04:29:03,"gokil di peta ada driver deket di kasih driver yg jauh2, kalo liat langsung banyak yg gabawa penumpang lewat depan muka kenapa ga driver yg deket itu dikasih buang2 waktu jadinya niatnya bayar lebih dri transum biar cepet sampe eh malah jadi buang2 waktu",Grab
Coq Q3,5,2026-03-15 04:22:26,ok,Grab
Pengguna Google,1,2026-03-15 04:14:04,gatau knpa akun gua di bekukan semua ga jelas emng padahal ga pernh ngpa2in cm pesen makanan sama kendaraan itupun selalu gw lebihkan pembayaran nya,Grab
Febriana Watinia,5,2026-03-15 04:04:51,sangat jelek... diinstal lama dan setelah diinstal ngak bisa kebuka,Grab
Kayla Dwi,5,2026-03-15 04:02:00,baik,Grab
Yenny Gultom,5,2026-03-15 03:50:35,pengemudi ramah,Grab
Heny SUBANG,4,2026-03-15 03:21:29,suka sekali dengan apk ini,Grab
Joni Irvan,5,2026-03-15 03:19:21,nyaman dan mudah,Grab
Tya28 Tya90,5,2026-03-15 02:43:35,Tepat waktu,Grab
Naomi,1,2026-03-15 02:41:20,pernah dibawa lari sama ojol yg kelupaan ngater grabfood itu pun jauhh banget sekitar 2000km,Grab
fenti sirulahi,1,2026-03-15 02:27:34,"grab kenapa si susah dapet driver, sekalinya dapet lamaa trus di cancel. nunggu lagi lamaa bgt jarak driver ke titik jemput jauh. gimana siiii",Grab
KOOKIEJK,1,2026-03-15 02:20:15,gk bisa login kenapa ya kodenya GK keluar keluar lama kodenya mau muncul,Grab
Surito Anto,1,2026-03-15 02:16:57,"perusahaan besar telpon hotline ga bisa dihubungi, ini kalau punya kendala percuma tlpn ga bisa2. tolong donk KLO mau tlpn kemana lagi yang bisa dihubungi???",Grab
Kezia Kartika,1,2026-03-15 02:01:48,saya tadi naik grab mendapat driver tidak baik... pihak Grab tidak ada konfirmasi apakah saran saya atau komplain saya sampai ke driver dan tbtb chat saya di blok driver,Grab
nur Aulia,5,2026-03-15 01:53:33,sangat bagus,Grab
Bella Septiyana,1,2026-03-15 01:49:02,cuma mnta tlg uang cash di adain buat kembalian. ga smua org byr nya pake qriss/uang pas ya. kadang lg buru2 mau kerja bayar gada kembalian ujung2 nya saya kasihin smua duitnya. klo kayagini trs lama2 tekor dong,Grab
Rahmat Kjs,5,2026-03-15 01:32:25,mantapp,Grab
Winda Febrianty,5,2026-03-15 01:17:54,good job,Grab
Echi Bollabolly,5,2026-03-15 00:57:55,"sopirnya ramah,,layanan baik,",Grab
Wahyu Wahyuaja,5,2026-03-14 21:53:53,nyaman,Grab
Selomita -,2,2026-03-14 21:29:17,"WOI GRAB, apa banget deh kalo mesen masa ada driver yang deket malah di kasih driver yang jauh kasian driver nya, udah gitu kalo motong tarif gede banget lagi, driver dapet ga seberapa. Ini lagi krisis ojol tolong dong grab di benerin lagi sistemnya kayak dulu masa sekarang kayak gini sihhhhh???? jelek banget ga kaya duluuuuu, dulu bagus pdhl sat set, sekarang ga banget. tolong deh grab di benerin dulu kasian driver & penumpang.",Grab
Bambang judianto,5,2026-03-14 18:44:23,pelayanan online baik',Grab
Iniproject Senjapedia,5,2026-03-14 18:24:51,Great experience! Booking a ride is simple and the app is very reliable.,Grab
Reh L Lawrence,2,2026-03-14 16:00:17,"aplikasi bagus cuma di saya tiba,"" ga bisa di buka lagi selalu stuck di awal logo grab sampe sekarang masih seperti itu stuck di logo awal grab",Grab
Dea Mustika,5,2026-03-14 15:31:26,love,Grab
Barka Ramadi putra,5,2026-03-14 15:23:39,"grab baik ,perjalanan lancar dan cpt juga saat dibutuhkan 👍🙏",Grab
Aliya Saida,1,2026-03-14 14:35:29,"driver grabcar ga bgt, perkara pesen grabcar abis isya dengan jarak tempuh ga jauh cuma kurleb di 4 km an, jarak jemput driver ke lokasi pun cuma bberapa meter doang pake segala minta ongkos extra dari yang tertera di aplikasi cuma 38rb jadi minta 70rb gila kali mana minta cancel gabisa harus bayar denda 10rb gajelas bgt",Grab
Sri Lukitosari,5,2026-03-14 14:33:18,"baru pertama x ,",Grab
Nabhan Galih Prakesit,1,2026-03-14 14:13:55,"tambahin fitur cancel saat memesan food ya pinter kalau driver belom nerima pesanan saya, ya plss",Grab
putra doank 86.,5,2026-03-14 14:07:46,mantap,Grab
Rio Prabowo,1,2026-03-14 13:59:32,"Harga dari merchant di mark up, ongkir mahal, ditambah biaya jasa aplikasi. udah gitu kalo hujan kacau dah, susah banget dapet driver. Dan parahnya, semua driver kalo kerja sesukahati. kalo lagi mood narik, ambil pesanan, dll. kagak ada regulasinya. begitu dikasih regulasi eeh malah demo. mau penghasilan tinggi tapi gak mau diatur, kerja sesuka hati, pelanggan gak dipikirin. Maunya apa coba? Parah !",Grab
A Riston,4,2026-03-14 13:37:35,good,Grab
Raffa Pratama,5,2026-03-14 13:34:06,oke diskon banyakin dong,Grab
Muhammad Rangga,1,2026-03-14 13:33:56,"banyak bgt driver yg ga mau gerak padhal udh di ambil , berharap di cancel customer ajg",Grab
Sigit Anwar,5,2026-03-14 13:32:48,pelayanan yg sangat bagus👍🏻👍🏻👍🏻👍🏻👍🏻,Grab
sigit Ar,1,2026-03-14 13:32:48,ndak bisa diandalkan mengecewakan sangat,Grab
Zahra Nur,5,2026-03-14 13:27:01,kurirnya ramah,Grab
Aya ChanneL,1,2026-03-14 13:10:49,hilangkan pembayaran tunai di tempat kalo gak mampu melayani ....sudah malas pake grabfood sorry kaga make lagi,Grab
Juli Nisa,5,2026-03-14 13:06:09,"pengemudi sangat baik ,",Grab
Muhamad Fahmi,5,2026-03-14 13:01:27,sesekali saja saya pake aplikasi ini,Grab
Dede Gendul,1,2026-03-14 12:53:23,kebyankan munafik driver nya trs juga momen kaya makin mahal aja,Grab
Citra Bela,5,2026-03-14 12:47:08,pengantar an nya sangat bagus untuk pelanggan,Grab
Espoir,1,2026-03-14 12:47:01,Pengirimnya males2 nyari rumah seringnya saya samperin dl,Grab
Anak agung putu Alit mertana,2,2026-03-14 12:45:42,"agak lama kadang"" suka lambat nganternya 🙏",Grab
Dadang Irawan 2110,5,2026-03-14 12:38:31,sangat ramah,Grab
Bagas Setiawan,1,2026-03-14 12:31:36,drivernyaa makin sedikit nunggu hingga 2 jam ga ada dpt driver gimana nih mitranya,Grab
Iwan Jofyan,1,2026-03-14 12:21:29,"ini ngk salah pesan makanan ongkos 68000,,,driver cuma dapat 20.000,,bahkan sampai 8000 jarak 5km,,ckckckc kasihan juga ya driver nya",Grab
Aal Hidayat,2,2026-03-14 12:21:08,"lama ngga dpet"" pengemudi",Grab
Lv Ervi,1,2026-03-14 12:14:50,saya kecewa dgn grab.padahal pengemudi jarak nya dekat. dan customer juga mampu untuk membayar nya. tapi selalu saja tidak mau mengambil penumpang nya.,Grab
Eko Ary,3,2026-03-14 12:12:01,"saran aja untuk grab, klo bisa mudahkan pelanggang klo lagi butuh supir pada nolak alasan jauh. klo bisa cari supir yg jarangy 500m kebawah agar gk trlalu jauh dan supir mw segera menerima.",Grab
Yuyun lia Hastiana,5,2026-03-14 12:03:21,bagus,Grab
Shena Firdaus,1,2026-03-14 11:50:43,"makin kesini makin kesana nih, susah buat dapet driver apalagi di grabfoodnya nya kacau kalo orang udah sekarat mungkin kalo nungguin grab udah lewat kayanya",Grab
Maulidiatun Nofalia,3,2026-03-14 11:40:01,"Serius grab ini mahal banget Cok. Pesan Grabfood pake yang standar aja masih diakalin ke multi pengantaran 1 pesanan. Trs harga standar mahal banget lagi. Trs yang diterima sama pengemudi. ternyata jauh dibawah ongkirnya. TOLONG YA NYARI UNTUNG TUH JANGAN SEGITUNYA. MASA DARI PEMBELI, PENJUAL, PENGANTAR. SEMUANYA DIRAUP.",Grab
Pollymorph,1,2026-03-14 11:34:12,bulan puasa susah banget nyari pengemudi pesen makan bisa nyampe sejam lebih gara2 ganemu2 driver kocak,Grab
Nabila Maulida,5,2026-03-14 11:21:16,ok punya,Grab
Minhajul Hidayah MH,5,2026-03-14 11:18:03,Grab Mantaf👍,Grab
Dadang Suryana,5,2026-03-14 11:10:57,OK,Grab
Darlene Sutrisna,4,2026-03-14 11:06:22,sangat diperlukan pada saat lagi mendesak,Grab
Hafid Rafiud Darrojad,1,2026-03-14 11:01:48,"susah dpt driver, proses makanan nya lama",Grab
Ariya Agung,1,2026-03-14 10:56:20,hadeh makin hari makin aneh pake grab,Grab
Iceu Nurani,2,2026-03-14 10:56:16,"Kacau nihhh, udh biaya pengiriman mahal jarang ada diskon ditambah cari pengemudi aja susah bgt, apalgi grab food. gw dikawasan yang lumayan rame grab,gojek dll. ini kok lamaaaa bgt kacau kecewa",Grab
Adam Diaz Maulidin,1,2026-03-14 10:54:37,kenapa tidak bisa batalkan pesanan grabfood? saya mau buka puasa jadi telat gara gara gak dikirim kirim makanannya,Grab
053. Muh Haikal,2,2026-03-14 10:41:10,Nunggu driver setengah jam hasil nihil cih,Grab
Ghefira Najwa,1,2026-03-14 10:40:17,DISKON LU GA BERGUNA KALO SUSAH DPT DRIVERRRRRRRRRRR!!!!!PERBAIKINNNN SISTEMMM KERJAANYAAAAAAAAA!!!!!!,Grab
Imam Nurhadi,5,2026-03-14 10:37:07,mantap sekrng lebih cepat dan presisi,Grab
Nukki Kristianti,2,2026-03-14 10:29:07,kecewa banget sama grab apalagi grab food nya susah bnget dapetin pengemudi nya padahal aku pasti selalu kasih tips,Grab
Nisrina Qurrotu'aini,1,2026-03-14 10:27:35,lama ambil orderan mls,Grab
yasin dhuha,1,2026-03-14 10:25:15,grab mobil kalau lg hujan pada ga mau ngambil,Grab
ulil albab,3,2026-03-14 10:13:38,"kalau driver tidak mau ambil pesanan, langsung di cancel ajadari pihak drivernya, kita nya jadi tidak nunggu lama",Grab
Aida Fitriyah,2,2026-03-14 10:11:13,lemot,Grab
Dwi Juna,5,2026-03-14 10:04:06,pelayanan baik 👍,Grab
Ridwan 2024,4,2026-03-14 10:00:39,membantu,Grab
Muhammad Singgih Pratomo,1,2026-03-14 09:49:36,"Ada berita, si Driver hanya dapat gaji yang murah. Banyak potongan. Misal Kita (customer) bayar Express 14 rb, malah Driver dapat 5 rb. Gitu amat dah??? Banyak sekali potongan potongan",Grab
indra kedua,1,2026-03-14 09:22:21,"banyak driver mobil gak nerima bayar cash, susah bikin pesennya. ngerepotin pengguna. sampah",Grab
Isro Pin,5,2026-03-14 08:58:26,cukup baik,Grab
Sinar Call,1,2026-03-14 08:49:57,kurang paham cara pemakaian akun grab,Grab
Zaid Nur,5,2026-03-14 08:42:03,baik,Grab
Pengguna Google,5,2026-03-14 08:33:08,"kurir mantap, trimakasi bg",Grab
Andini Naiborhu,1,2026-03-14 08:30:00,tidak ada perubahan saat proses pengiriman grabfood tetap lama,Grab
