userName,app,score,at,content,normalized_text
Aprizal Chaniago,Grab,3,2026-03-16 16:07:29,"sebenarnya pake helm itu, harus customer yg minta atau gimana sih, saya ga pernah ditawarin pake helm,",benar pakai helm harus customer yang minta bagaimana sih tidak pernah ditawarin pakai helm
Januar Eka Pratama,Grab,1,2026-03-16 15:43:44,"pemilihan map tidak jelas, ada jalur yang lebih dekat dan bisa dapat harga murah malah milih jalur yang memutar dan lebih jauh jadi harganya lebih mahal. tentu saja driver tidak mengikuti jalur map yang jauh itu dan memilih jalur yang lebih dekat. sebenarnya di awal awal masih normal pemilihan map nya tapi entah kenapa sekarang malah berubah tidak jelas begini. edit: nunggu sampe sejam lebih ga bisa batalin orderan grabfood, beda bgt sama shoppe food ga sampe 20 menit sdh bisa cancel bila telat",pilih map jelas jalur lebih dekat harga murah malah milih jalur putar lebih jauh jadi harga lebih mahal saja pengemudi ikut jalur map jauh dan pilih jalur lebih dekat benar awal awal normal pilih map nya entah sekarang malah ubah jelas begini edit nunggu sampe jam lebih tidak batalin pesan grab food beda banget sama shoppe food tidak sampe menit sudah bisa cancel bila telat
Farr Elmisbah,Grab,1,2026-03-16 15:35:48,Saya ingin menyampaikan kritik terkait penggunaan voucher GrabGift di aplikasi Grab. Saya memiliki voucher Rp50.000 untuk perjalanan Rp55.000 sehingga seharusnya hanya membayar Rp5.000. Namun dua driver menolak pesanan krn tdk memahami sistem pembayaran voucher & meminta saya membayar penuh Rp55.000 krn takut penipuan. Akibatnya saya terpaksa membatalkan & tdk bisa pulang. Mohon Grab memberikan edukasi yg lebih jelas kepada driver mengenai sistem pembayaran voucher agar kejadian tdk terulang.,ingin sampai kritik kait guna voucer grabgift aplikasi grab milik voucer rp jalan rp harus bayar rp dua pengemudi tolak pesan karena tidak paham sistem bayar voucer minta bayar penuh rp karena takut tipu akibat paksa batal tidak pulang mohon grab beri edukasi yang lebih jelas pengemudi kena sistem bayar voucer jadi tidak ulang
Darus Rustandi,Grab,5,2026-03-16 15:34:54,"orang baik,,trimakasih bang",orang baiktrimakasih bang
Reza sekali onic tetap onic go,Grab,5,2026-03-16 14:27:30,membantu sekali,bantu sekali
Irul Irul Fugu,Grab,4,2026-03-16 14:26:36,membantu banget,bantu banget
Aray Aray,Grab,5,2026-03-16 14:18:31,Terimakasih Atas Konfirmasi dan Vertipikasinya,terimakasih atas konfirmasi vertipikasinya
"MBD Massie, SE",Grab,1,2026-03-16 14:09:47,"ga ada nilainya, KL bisa minus bintang 5 saya nilainya",tidak nilai kalau minus bintang nilai
uray achmad biondi,Grab,5,2026-03-16 13:57:44,sangat memuaskan,sangat muas
araaa,Grab,5,2026-03-16 13:51:33,bagus aplikasi membantu sekali,bagus aplikasi bantu sekali
Nia Imam,Grab,5,2026-03-16 13:50:43,sangat baik,sangat baik
Yuli,Grab,5,2026-03-16 13:28:33,nyaman .dan enak.,nyaman enak
Agung Maulana ID,Grab,1,2026-03-16 13:11:39,"dikerjain aplikasi grab, pesan makanan dari jam 19.00 sampai sekarang jam 20.15 belum juga di antar. sudah jam pulang kantor, tinggal saya saja nunggu pesanan grab yang lama. tahu begini tidak pesan lewat grab, menyesal akan saya delete aplikasi grab !!! tidak ada pilihan batalkan pesanan.",dikerjain aplikasi grab pesan makan jam sekarang jam juga antar jam pulang kantor tinggal saja nunggu pesan grab lama tahu begini pesan lewat grab sesal saya delete aplikasi grab ada pilih batal pesan
Abii Bakrie,Grab,5,2026-03-16 13:10:30,sangat membantu dan respon cepat,sangat bantu respon cepat
Riris Manurung,Grab,5,2026-03-16 13:06:12,sangat bagus,sangat bagus
Rania Regita,Grab,1,2026-03-16 12:59:26,"Tiap ada kendala dengan pesanan, SANGAT SULIT SEKALI menghubungi pihak grab untuk meminta penyelesaian masalah! SANGAT SULIT!",tiap kendala pesan sangat sulit sekali hubung pihak grab minta selesai masalah sangat sulit
ZF Channel,Grab,2,2026-03-16 12:40:23,"tiap msen makanan yg nominalnya 100rban smpe 200rban, susah bgt dpt driver, harus pakai nontunai. kacauu. padahal udh pakai yg standar bukan hemat tetap aja bgtu.",tiap msen makan yang nominal rban smpe rban susah banget dpt pengemudi pakai nontunai kacauu padahal sudah pakai yang standar bukan hemat tetap aja bgtu
Andimakmun 23,Grab,5,2026-03-16 12:38:53,klo bisa pake grb truck juga om,kalau pakai grb truck om
committee,Grab,1,2026-03-16 12:37:41,"Pilih prioritas tapi layanan lebih buruk dari hemat, prioritas tapi driver masih harus nurunin penumpang mana ambil orderan tanpa lihat lokasi tujuan itupun baru jalan berapa ratus meter balik ke titik jemput dan minta biaya 38%.",pilih prioritas layan lebih buruk hemat prioritas pengemudi harus nurunin tumpang mana ambil pesan lihat lokasi tuju itu baru jalan berapa ratus meter balik titik jemput minta biaya
Yushertanto Siregar,Grab,1,2026-03-16 12:28:49,"Kalau memang pengemudi kalian tidak ada yang niat untuk pick up pemesanan makanan mending hilangin aja sistem grabfood !!! nunggu sudah satu jam tiba-tiba dibatalin gitu aja karena pengemudi males semua buat pick up. Jangan adain grabfood deh mendingan atau urus tuh pengemudi biar gak malas ngepick up makanan, rugi saya diwaktu satu jam.",kalau memang kemudi kalian ada niat pick up mesan makan mending hilangin aja sistem grab food nunggu satu jam tibatiba dibatalin gitu aja kemudi males semua buat pick up jangan adain grab food deh mending urus itu kemudi biar tidak malas ngepick up makan rugi waktu satu jam
Farid Nauval Nugraha,Grab,1,2026-03-16 12:18:55,Ini kenapa kok gak dapet-dapet driver dah. Udah lama nungguin,kenapa kok tidak dapetdapet pengemudi sudah sudah lama nungguin
Baru Bikin,Grab,1,2026-03-16 11:49:49,kesel bener setiap beli makanan lebih 2/3/4 porsi yg dateng pasti 1 doang mana bayar nya tetep lagi,kesel bener beli makan lebih porsi yang dateng doang mana bayar nya tetep
Puryati,Grab,5,2026-03-16 11:47:13,pelayanan tepat waktu dan kurir sopan,layan tepat waktu kurir sopan
Oja Jakaria,Grab,5,2026-03-16 11:39:52,memuaskan,muas
Baby Oppier,Grab,2,2026-03-16 11:38:38,"tambah sini tambah gak jelas, nyari driver susah banget apa-apa nunggu sampe bisa sejam lebih loh... order makanan apalagi... syalaaannn",tambah sini tambah tidak jelas nyari pengemudi susah banget apaapa nunggu sampe jam lebih loh pesan makan syalaaannn
Mersi Nawangsari,Grab,2,2026-03-16 11:32:42,"grab tolong ya, paket hemat grabcar mending dihapus aja sekalian. soalnya banyak driver yg gamau nerima pas ada konsumen pake paket hemat. belum lama ini aku mau berangkat kerja posisi bawa anak dan hujan juga. ga mungkin dong aku berangkat pake motor, nah aku inisiatif pake grabcar, udh nunggu 15 menit ga dateng². pdhal dr awal drivernya udh aku chat bisa apa engga, trnyt gabisa karena paket hemat. aturan kl gabisa ngmng dr awal, aku udh nunggu lama gajadi. jd telat masuk kerja juga",grab ya paket hemat grab car mending hapus aja sekali soal banyak pengemudi yang gamau nerima pas konsumen pakai paket hemat lama saya mau berangkat kerja posisi bawa anak hujan tidak mungkin dong saya berangkat pakai motor nah saya inisiatif pakai grab car sudah nunggu menit tidak dateng pdhal dari awal drivernya sudah saya chat apa engga trnyt gabisa paket hemat atur kalau gabisa ngmng dari awal saya sudah nunggu lama gajadi jd telat masuk kerja
4FRIENDS,Grab,5,2026-03-16 11:29:24,terimakasih Grab,terimakasih grab
Loka Jaya,Grab,1,2026-03-16 11:28:48,"g bisa berkata kata ,cuma mau bilang kalo semua mahal di sini konsumen bakal pindah semua boss cari aplikasi yg lebih murah",g kata kata cuma mau bilang kalo semua mahal sini konsumen bakal pindah semua boss cari aplikasi yang lebih murah
megh vortuna,Grab,1,2026-03-16 11:28:07,"Setiap sore gak pernah dapat driver, useless banget aplikasi grab. buat apa promo promo kalo nyusain orang. sudah di komplain, masih aja gak berbenah.",sore tidak pernah pengemudi useless banget aplikasi grab buat apa promo promo kalo nyusain orang di komplain aja tidak benah
hendrik Unyil,Grab,1,2026-03-16 11:08:42,APK LEMOT .. SUPER .. LEMOT . HAPUS AJA fasilitas grab foodnya bos . mengecewakan banyak pengguna.,apk lot super lot hapus aja fasilitas grab foodnya bos kecewa banyak guna
Kazuma Voidbreaker Arcanis,Grab,1,2026-03-16 11:02:20,Aplikasi parah order berjam-jam gak dapat driver 👎💩,aplikasi parah pesan berjamjam tidak pengemudi
Amoy Bo,Grab,5,2026-03-16 10:55:47,seneng kalo ketemu orng yg ramah sehat selalu aamiin 🤲🤲🤲,neng kalo ketemu orng yang ramah sehat selalu aamiin
Boss Muda,Grab,5,2026-03-16 10:48:05,good job Broo,good job broo
Lord Anos,Grab,1,2026-03-16 10:45:18,"terlalu susah nyari, padahal byar tolong perbaikin app permudahkan bagi penumpang untuk dapat grap apa lagi di sore hari",terlalu susah nyari padahal byar perbaikin aplikasi mudah tumpang dapat grap apa di sore hari
nuggo nuggo,Grab,1,2026-03-16 10:44:47,"akhir akhir ini susah dpt driver, sekalinya dpt malah kagak maju2",akhir akhir susah dpt pengemudi sekali dpt malah kagak maju
Centin Centini,Grab,5,2026-03-16 10:39:35,"si Abang ramah,,tepat waktu",si abang ramahtepat waktu
Aris Setiawan,Grab,5,2026-03-16 10:39:30,sangat baik,sangat baik
Gusman Gusman,Grab,5,2026-03-16 10:39:21,"cepat, mudah dan ramah",cepat mudah ramah
Fatimatus Zahroh,Grab,2,2026-03-16 10:35:35,sekarang susah cari grab gtw knp sampai 1 jam setengah gk nemu²,sekarang susah cari grab gtw knp jam tengah tidak nemu
Zahirah Sulistiana,Grab,5,2026-03-16 10:02:32,mantap,mantap
dewar alhafiz,Grab,5,2026-03-16 09:59:49,aplikasinya bermanfaat banget untuk transportasi yang aman dan sat set,aplikasi manfaat banget transportasi aman sat set
Zenta Charity R,Grab,1,2026-03-16 09:58:45,"kenapa sekarang grab food susah pake cash? gua adanya cash jadi pake tunai tapi kok pesanan ga diambil"" driver ya? tulisannya lebih baik pake non runai biar gampang dapet driver.. anj lah orng adanya cash, dah laper juga gua mau tanya restoran kenapa gabisa terima cash malah fitur chat penjual udh ga ada",sekarang grab food susah pakai cash gua ada cash jadi pakai tunai kok pesan tidak ambil pengemudi tulis lebih baik pakai non runai biar gampang dapet pengemudi anj lah orng ada cash sudah laper gua mau tanya restoran gabisa terima cash malah fitur chat jual sudah tidak
Fahru,Grab,1,2026-03-16 09:02:30,apk gajelas huu mending hapus aja dari play store. mau pesan makanan aja ribet+error mulu+metode pembayaran error gak bisa di ganti,apk gajelas huu mending hapus aja play store mau pesan makan aja ribeterror mulumetode bayar eror tidak di ganti
Dwi Wetika Pasyah,Grab,4,2026-03-16 08:41:56,"tolong dongg untuk harganya diperbaiki, walau ada voucher hrganya jdi tambah naikk, pdhl situasi jalanan normal dan tidak hujannn",dongg harga baik ada voucer hrganya jdi tambah naikk pdhl situasi jalan normal tidak hujannn
Hastama Axara,Grab,1,2026-03-16 08:28:49,"aplikasi paling ruet,ga bisa baya cash ga bisa bayar pake qris harus pake opo,itupun opo ruet mending pake gojek,bisa virtual account",aplikasi paling ruetga baya cash tidak bayar pakai qris pakai opoitupun opo ruet mending pakai gojekbisa virtual account
Yoyok Adjid,Grab,5,2026-03-16 08:18:26,pengemudi ramah...,kemudi ramah
Karsum Abzul,Grab,1,2026-03-16 07:40:43,Hanya mementingkan customer dibanding mitranya sendiri,penting customer banding mitra sendiri
M Hendra Gunawan,Grab,5,2026-03-16 07:24:40,mantap,mantap
Surya Buana,Grab,5,2026-03-16 07:13:27,bermanfaat sekali,manfaat sekali
reva anjeliaaa,Grab,5,2026-03-16 06:57:11,bagus dan helpfull banget tp apk nya sering banget minta di update jadi kdg kalo ga dibuka bbrp hari gt buat lanjut order harus update apk dulu,bagus helpfull banget tapi apk nya sering banget minta perbarui jadi kdg kalo tidak buka bbrp hari gt buat lanjut pesan perbarui apk dulu
Susi Lawati,Grab,5,2026-03-16 06:38:08,aplikasi nya bagus. mohon perbaiki google map nya. soalnya antara alamat sama titik penjemputan tidak sinkron.,aplikasi nya bagus mohon baik google map nya soal alamat sama titik jemput sinkron
Maudiah Khasanah,Grab,1,2026-03-16 06:36:27,bintang satu. saya mesen makanan udah nunggu lama 1.5 jam tapi malah di cancel sepihak. bad.,bintang satu mesen makan sudah nunggu lama jam malah cancel pihak bad
Faris Fahrji,Grab,5,2026-03-16 06:33:34,sangat baik dan gampang 😊🙏 terimakasih,sangat baik gampang terimakasih
Anisa Ulfiana,Grab,1,2026-03-16 06:17:05,"foreclosed muluuuu ini kenapa lagi, padahal lagi pesen makanan malah gabisa dibuka",foreclosed muluuuu kenapa padahal sen makan malah gabisa buka
Sofian,Grab,5,2026-03-16 06:15:49,mantap,mantap
Ade Triatman,Grab,4,2026-03-16 05:48:23,good app,good aplikasi
Zainal Abidin,Grab,5,2026-03-16 05:45:30,mantap,mantap
Rifah RAFIFAH,Grab,5,2026-03-16 05:42:32,"cuma agak naik dikit ya tarif nya,, gak seperti biasa",cuma naik dikit tarif nya tidak biasa
Fahmi Mubarok,Grab,5,2026-03-16 05:36:52,"driver ramah, dan tepat waktu 👍",pengemudi ramah tepat waktu
Mey shabila,Grab,1,2026-03-16 04:47:34,"pesan makanan disini dari jam 10.30 sampai sekarang jam 11.45 belum ada driver yg ambil, ditambah lagi gk bisa batalin pesanan sampah banget apk ny. Akhirnya pesan di shopee gk ada 5 menit udah ada yg ambil",pesan makan sini jam sekarang jam pengemudi yang ambil tambah tidak batalin pesan sampah banget apk ny akhir pesan shopee tidak menit sudah ada yang ambil
SADJILI _YT,Grab,5,2026-03-16 04:44:36,"Hallo Min kenapa Pesanan saya ganda saat pesan grab car, padahal saya sudah sudah naik mobil",hallo min pesan ganda pesan grab car padahal sudah naik mobil
ajik artawan,Grab,5,2026-03-16 04:40:30,"pelayanan nya bagus,nyaman dan driver ramah ,trims",layan nya bagusnyaman pengemudi ramah trims
Didik setiawan Setiawan,Grab,5,2026-03-16 04:25:24,puas banget,puas banget
SetiawanMora,Grab,5,2026-03-16 03:59:37,rekomended,rekomended
Koko Handoko,Grab,5,2026-03-16 03:59:20,mantap,mantap
rano Mardiyanto,Grab,5,2026-03-16 03:22:04,mantap dlvernya,mantap dlvernya
Meidy Leunufna,Grab,5,2026-03-16 03:16:35,apk yg sangat membantu,apk yang sangat bantu
Nayla Alifa husna,Grab,5,2026-03-16 02:41:27,mantappp suka sekaliii,mantappp suka sekaliii
Asiany Liptuan66,Grab,5,2026-03-16 02:24:47,bgus n ok,bgus n
Herman Felelani85,Grab,5,2026-03-16 02:22:17,ranah driver ojjol grab bike,ranah pengemudi ojjol grab bike
Marsel Botak,Grab,5,2026-03-16 02:19:18,aplikasi Bagus,aplikasi bagus
Giri Purnomo,Grab,5,2026-03-16 02:01:11,sangat membantu,sangat bantu
Arif Rohman,Grab,5,2026-03-16 02:01:03,mantap,mantap
Brenda Mustikasari,Grab,4,2026-03-16 01:50:50,"gatau kenapa sekarang pick up apapun selalu lama sekali nunggunya, bahkan driver terkadang lebih baik cancel jika dapat konsumen di titik rawan macet. so sad bgt🥲",gatau sekarang pick up apa selalu lama sekali nunggunya bahkan pengemudi terkadang lebih baik cancel dapat konsumen titik rawan macet so sad banget
Alfa Gen,Grab,5,2026-03-16 01:48:11,"Pelayanan bagus, aman, nyaman",layan bagus aman nyaman
Naura Nur Syifa,Grab,5,2026-03-16 01:10:07,apk nya bagus bgt tpi kok sekarang g bisa cash,apk nya bagus banget tpi kok sekarang g cash
Anita Suryono,Grab,5,2026-03-16 01:02:37,mantap àbangnya,mantap bang
NANANINANA,Grab,1,2026-03-16 01:00:43,"Sudah terlalu banyak driver tidak beradap, dan pihak grab masih diam saja?!!",terlalu banyak pengemudi adap pihak grab diam
Yemina Bangun,Grab,1,2026-03-16 00:49:31,"iklan grab tuh bisa dihilangin gaaa, nganggu sekalii. ini aplikasinya kan kita bayar yaa, iklann nya banyak. MENGANGGUU",iklan grab itu dihilangin gaaa nganggu sekali aplikasi kan bayar yaa iklann nya banyak mengangguu
Maya Nuaeri,Grab,1,2026-03-16 00:49:21,sumpah skrg cape bgt pesen grab dibatalin mulu. abangnya jauh2. aplikasinya ga sebagus dulu,sumpah sekarang cape banget sen grab dibatalin mulu abang jauh aplikasi tidak bagus dulu
Indra Wan,Grab,1,2026-03-16 00:34:18,"Makin kesini susah dapet driver, pas dapet kebanyakan ngecancel! Aplikasi bau!",makin kesini susah dapet pengemudi pas dapet banyak ngecancel aplikasi bau
Badrudin Udin,Grab,5,2026-03-16 00:33:57,terimakasih,terimakasih
Phina Official,Grab,1,2026-03-16 00:29:26,"App ga jelas, nggak bisa di cancel padahal di proses aja belum",aplikasi tidak jelas bisa cancel padahal proses aja
Yay Slek,Grab,1,2026-03-15 22:30:21,apk cacat,apk cacat
M F,Grab,1,2026-03-15 21:45:03,"drivernya makin banyak yg ga beres, minta harga tambahan di luar aplikasi yg ga ngotak dan sering nyuruh cust cancel.",drivernya makin banyak yang tidak beres minta harga tambah luar aplikasi yang tidak ngotak sering nyuruh cust cancel
Dwi Mustika,Grab,2,2026-03-15 20:49:32,"tolong perbaiki sistem kalian dengan mitra pengemudi yg fair, akhir2 ini sulit sekali dapat driver. Pesen makanan yg kurang dari 5 km aja sampai ngga ada yg pick up. Kacau sih, baru pernah kejadian begini, padahal mitra yg beredar banyak lho bukannya ngga ada",baik sistem kalian mitra kemudi yang fair akhir sulit sekali pengemudi sen makan yang kurang kamu aja tidak yang pick up kacau sih baru pernah jadi begini padahal mitra yang edar banyak lho bukan tidak
Helga Irianti,Grab,1,2026-03-15 20:36:51,"saya pake grab bike karena ada yang hemat itu ditanggal 8 maret 2026 pesen dua kali di jam 12.52 dan 12.59,kenapa driver pertama pas sudah sampai di cancel? alasannya gak masuk akal. terus pas driver kedua sudah sampai tetapi gak tau dia sudah geser atau gimana karena perjalanan sangat jauh tetapi aman sampai rumah, saya mau kasih rating pas dicek kok cancel dari drivernya juga ini kenapa? dan saya pulangnya tidak pakai grab bike karena saya trauma",pakai grab bike ada hemat tanggal maret sen kali jam pengemudi pertama pas cancel alas tidak masuk akal terus pas pengemudi dua sampai tidak tau sudah geser bagaimana jalan sangat jauh aman sampai rumah mau kasih rating pas cek kok cancel drivernya ini kenapa dan pulang pakai grab bike saya trauma
otty lucyawati,Grab,5,2026-03-15 18:26:33,Sangat mudah digunakan,sangat mudah guna
Ahmad Randa,Grab,1,2026-03-15 18:01:56,Sangat tidak Profesional sampai 7 Kali Pengemudi Membatalkan Tanpa Konfirmasi terlebih Dahulu ntah apa alasan nya,sangat profesional kali kemudi batal konfirmasi lebih ntah apa alas nya
Oppo Reno2z,Grab,5,2026-03-15 17:36:04,sopirnya ramah,sopir ramah
hermawan mawan,Grab,5,2026-03-15 17:16:25,good job,good job
Yansen Tato Wijaya,Grab,1,2026-03-15 17:12:23,"ini pacar saya naik grab, posisi sudah di cancel berkali kali sama grab bikenya. terus dia dapat lah 1 grab bike, pas di tanya ada helm atau enggak dijawab enggak lalu pas ditanya mantel atau enggak dijawab juga enggak. lalu teman saya inisiatif buat bantu nyari helm lah ke sekitar pas sudah dapat helm malah grab bike yang datang tadi ambil penumpang lain dan ninggalin temen saya di lokasi penjemputan. mohon ditindak lanjuti drivernya sampah",pacar naik grab posisi cancel kali kali sama grab bikenya terus dapat lah grab bike pas di tanya helm enggak jawab enggak lalu pas tanya mantel enggak jawab enggak lalu teman inisiatif buat bantu nyari helm lah sekitar pas dapat helm malah grab bike datang tadi ambil tumpang dan ninggalin temen di lokasi jemput mohon tindak lanjut drivernya sampah
